date,origin,destination,vessel_class,cargo_type,freight_rate,currency,unit,source
2024-05-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.93,USD,per_tonne,SYNTHETIC_DEMO
2024-05-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.88,USD,per_tonne,SYNTHETIC_DEMO
2024-05-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.07,USD,per_tonne,SYNTHETIC_DEMO
2024-05-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.6,USD,per_tonne,SYNTHETIC_DEMO
2024-05-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.79,USD,per_tonne,SYNTHETIC_DEMO
2024-05-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.82,USD,per_tonne,SYNTHETIC_DEMO
2024-05-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.85,USD,per_tonne,SYNTHETIC_DEMO
2024-05-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.36,USD,per_tonne,SYNTHETIC_DEMO
2024-05-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.37,USD,per_tonne,SYNTHETIC_DEMO
2024-05-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.16,USD,per_tonne,SYNTHETIC_DEMO
2024-05-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.3,USD,per_tonne,SYNTHETIC_DEMO
2024-05-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.99,USD,per_tonne,SYNTHETIC_DEMO
2024-05-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.15,USD,per_tonne,SYNTHETIC_DEMO
2024-05-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.36,USD,per_tonne,SYNTHETIC_DEMO
2024-05-17,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.32,USD,per_tonne,SYNTHETIC_DEMO
2024-05-18,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.51,USD,per_tonne,SYNTHETIC_DEMO
2024-05-19,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.11,USD,per_tonne,SYNTHETIC_DEMO
2024-05-20,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.55,USD,per_tonne,SYNTHETIC_DEMO
2024-05-21,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.35,USD,per_tonne,SYNTHETIC_DEMO
2024-05-22,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.71,USD,per_tonne,SYNTHETIC_DEMO
2024-05-23,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.31,USD,per_tonne,SYNTHETIC_DEMO
2024-05-24,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.76,USD,per_tonne,SYNTHETIC_DEMO
2024-05-25,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.44,USD,per_tonne,SYNTHETIC_DEMO
2024-05-26,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.49,USD,per_tonne,SYNTHETIC_DEMO
2024-05-27,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.78,USD,per_tonne,SYNTHETIC_DEMO
2024-05-28,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.85,USD,per_tonne,SYNTHETIC_DEMO
2024-05-29,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.13,USD,per_tonne,SYNTHETIC_DEMO
2024-05-30,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.39,USD,per_tonne,SYNTHETIC_DEMO
2024-05-31,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.66,USD,per_tonne,SYNTHETIC_DEMO
2024-06-01,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.83,USD,per_tonne,SYNTHETIC_DEMO
2024-06-02,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.82,USD,per_tonne,SYNTHETIC_DEMO
2024-06-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.02,USD,per_tonne,SYNTHETIC_DEMO
2024-06-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.68,USD,per_tonne,SYNTHETIC_DEMO
2024-06-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.84,USD,per_tonne,SYNTHETIC_DEMO
2024-06-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.2,USD,per_tonne,SYNTHETIC_DEMO
2024-06-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.98,USD,per_tonne,SYNTHETIC_DEMO
2024-06-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.91,USD,per_tonne,SYNTHETIC_DEMO
2024-06-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.05,USD,per_tonne,SYNTHETIC_DEMO
2024-06-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.38,USD,per_tonne,SYNTHETIC_DEMO
2024-06-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.97,USD,per_tonne,SYNTHETIC_DEMO
2024-06-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.28,USD,per_tonne,SYNTHETIC_DEMO
2024-06-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.04,USD,per_tonne,SYNTHETIC_DEMO
2024-06-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.65,USD,per_tonne,SYNTHETIC_DEMO
2024-06-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.16,USD,per_tonne,SYNTHETIC_DEMO
2024-06-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.98,USD,per_tonne,SYNTHETIC_DEMO
2024-06-17,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.85,USD,per_tonne,SYNTHETIC_DEMO
2024-06-18,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.92,USD,per_tonne,SYNTHETIC_DEMO
2024-06-19,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.57,USD,per_tonne,SYNTHETIC_DEMO
2024-06-20,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.46,USD,per_tonne,SYNTHETIC_DEMO
2024-06-21,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.84,USD,per_tonne,SYNTHETIC_DEMO
2024-06-22,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.04,USD,per_tonne,SYNTHETIC_DEMO
2024-06-23,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.91,USD,per_tonne,SYNTHETIC_DEMO
2024-06-24,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.85,USD,per_tonne,SYNTHETIC_DEMO
2024-06-25,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.14,USD,per_tonne,SYNTHETIC_DEMO
2024-06-26,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.24,USD,per_tonne,SYNTHETIC_DEMO
2024-06-27,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.84,USD,per_tonne,SYNTHETIC_DEMO
2024-06-28,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.43,USD,per_tonne,SYNTHETIC_DEMO
2024-06-29,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.54,USD,per_tonne,SYNTHETIC_DEMO
2024-06-30,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.46,USD,per_tonne,SYNTHETIC_DEMO
2024-07-01,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.75,USD,per_tonne,SYNTHETIC_DEMO
2024-07-02,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.05,USD,per_tonne,SYNTHETIC_DEMO
2024-07-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.06,USD,per_tonne,SYNTHETIC_DEMO
2024-07-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.47,USD,per_tonne,SYNTHETIC_DEMO
2024-07-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.06,USD,per_tonne,SYNTHETIC_DEMO
2024-07-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.87,USD,per_tonne,SYNTHETIC_DEMO
2024-07-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.81,USD,per_tonne,SYNTHETIC_DEMO
2024-07-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.01,USD,per_tonne,SYNTHETIC_DEMO
2024-07-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.07,USD,per_tonne,SYNTHETIC_DEMO
2024-07-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.65,USD,per_tonne,SYNTHETIC_DEMO
2024-07-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.33,USD,per_tonne,SYNTHETIC_DEMO
2024-07-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.14,USD,per_tonne,SYNTHETIC_DEMO
2024-07-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.26,USD,per_tonne,SYNTHETIC_DEMO
2024-07-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.33,USD,per_tonne,SYNTHETIC_DEMO
2024-07-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.19,USD,per_tonne,SYNTHETIC_DEMO
2024-07-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.57,USD,per_tonne,SYNTHETIC_DEMO
2024-07-17,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.68,USD,per_tonne,SYNTHETIC_DEMO
2024-07-18,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.67,USD,per_tonne,SYNTHETIC_DEMO
2024-07-19,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.53,USD,per_tonne,SYNTHETIC_DEMO
2024-07-20,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.87,USD,per_tonne,SYNTHETIC_DEMO
2024-07-21,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.06,USD,per_tonne,SYNTHETIC_DEMO
2024-07-22,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.87,USD,per_tonne,SYNTHETIC_DEMO
2024-07-23,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.84,USD,per_tonne,SYNTHETIC_DEMO
2024-07-24,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.07,USD,per_tonne,SYNTHETIC_DEMO
2024-07-25,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.55,USD,per_tonne,SYNTHETIC_DEMO
2024-07-26,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.02,USD,per_tonne,SYNTHETIC_DEMO
2024-07-27,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.76,USD,per_tonne,SYNTHETIC_DEMO
2024-07-28,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.81,USD,per_tonne,SYNTHETIC_DEMO
2024-07-29,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.01,USD,per_tonne,SYNTHETIC_DEMO
2024-07-30,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.79,USD,per_tonne,SYNTHETIC_DEMO
2024-07-31,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.9,USD,per_tonne,SYNTHETIC_DEMO
2024-08-01,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.29,USD,per_tonne,SYNTHETIC_DEMO
2024-08-02,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.23,USD,per_tonne,SYNTHETIC_DEMO
2024-08-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.28,USD,per_tonne,SYNTHETIC_DEMO
2024-08-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.34,USD,per_tonne,SYNTHETIC_DEMO
2024-08-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.39,USD,per_tonne,SYNTHETIC_DEMO
2024-08-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.02,USD,per_tonne,SYNTHETIC_DEMO
2024-08-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.0,USD,per_tonne,SYNTHETIC_DEMO
2024-08-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.48,USD,per_tonne,SYNTHETIC_DEMO
2024-08-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.63,USD,per_tonne,SYNTHETIC_DEMO
2024-08-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.72,USD,per_tonne,SYNTHETIC_DEMO
2024-08-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.54,USD,per_tonne,SYNTHETIC_DEMO
2024-08-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.6,USD,per_tonne,SYNTHETIC_DEMO
2024-08-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.77,USD,per_tonne,SYNTHETIC_DEMO
2024-08-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.52,USD,per_tonne,SYNTHETIC_DEMO
2024-08-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.8,USD,per_tonne,SYNTHETIC_DEMO
2024-08-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.67,USD,per_tonne,SYNTHETIC_DEMO
2024-08-17,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.62,USD,per_tonne,SYNTHETIC_DEMO
2024-08-18,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.77,USD,per_tonne,SYNTHETIC_DEMO
2024-08-19,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.79,USD,per_tonne,SYNTHETIC_DEMO
2024-08-20,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.14,USD,per_tonne,SYNTHETIC_DEMO
2024-08-21,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.26,USD,per_tonne,SYNTHETIC_DEMO
2024-08-22,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.89,USD,per_tonne,SYNTHETIC_DEMO
2024-08-23,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.28,USD,per_tonne,SYNTHETIC_DEMO
2024-08-24,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.3,USD,per_tonne,SYNTHETIC_DEMO
2024-08-25,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.93,USD,per_tonne,SYNTHETIC_DEMO
2024-08-26,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.97,USD,per_tonne,SYNTHETIC_DEMO
2024-08-27,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.75,USD,per_tonne,SYNTHETIC_DEMO
2024-08-28,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.91,USD,per_tonne,SYNTHETIC_DEMO
2024-08-29,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.95,USD,per_tonne,SYNTHETIC_DEMO
2024-08-30,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.22,USD,per_tonne,SYNTHETIC_DEMO
2024-08-31,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.81,USD,per_tonne,SYNTHETIC_DEMO
2024-09-01,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.63,USD,per_tonne,SYNTHETIC_DEMO
2024-09-02,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.93,USD,per_tonne,SYNTHETIC_DEMO
2024-09-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.53,USD,per_tonne,SYNTHETIC_DEMO
2024-09-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,20.0,USD,per_tonne,SYNTHETIC_DEMO
2024-09-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.81,USD,per_tonne,SYNTHETIC_DEMO
2024-09-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.62,USD,per_tonne,SYNTHETIC_DEMO
2024-09-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.55,USD,per_tonne,SYNTHETIC_DEMO
2024-09-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.28,USD,per_tonne,SYNTHETIC_DEMO
2024-09-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.54,USD,per_tonne,SYNTHETIC_DEMO
2024-09-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.04,USD,per_tonne,SYNTHETIC_DEMO
2024-09-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.83,USD,per_tonne,SYNTHETIC_DEMO
2024-09-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.4,USD,per_tonne,SYNTHETIC_DEMO
2024-09-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.31,USD,per_tonne,SYNTHETIC_DEMO
2024-09-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.68,USD,per_tonne,SYNTHETIC_DEMO
2024-09-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.83,USD,per_tonne,SYNTHETIC_DEMO
2024-09-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.69,USD,per_tonne,SYNTHETIC_DEMO
2024-09-17,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.12,USD,per_tonne,SYNTHETIC_DEMO
2024-09-18,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.68,USD,per_tonne,SYNTHETIC_DEMO
2024-09-19,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.63,USD,per_tonne,SYNTHETIC_DEMO
2024-09-20,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.57,USD,per_tonne,SYNTHETIC_DEMO
2024-09-21,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.59,USD,per_tonne,SYNTHETIC_DEMO
2024-09-22,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.8,USD,per_tonne,SYNTHETIC_DEMO
2024-09-23,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.59,USD,per_tonne,SYNTHETIC_DEMO
2024-09-24,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.49,USD,per_tonne,SYNTHETIC_DEMO
2024-09-25,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.3,USD,per_tonne,SYNTHETIC_DEMO
2024-09-26,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.96,USD,per_tonne,SYNTHETIC_DEMO
2024-09-27,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.38,USD,per_tonne,SYNTHETIC_DEMO
2024-09-28,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.24,USD,per_tonne,SYNTHETIC_DEMO
2024-09-29,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.55,USD,per_tonne,SYNTHETIC_DEMO
2024-09-30,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.73,USD,per_tonne,SYNTHETIC_DEMO
2024-10-01,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.42,USD,per_tonne,SYNTHETIC_DEMO
2024-10-02,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.43,USD,per_tonne,SYNTHETIC_DEMO
2024-10-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.28,USD,per_tonne,SYNTHETIC_DEMO
2024-10-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.86,USD,per_tonne,SYNTHETIC_DEMO
2024-10-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.84,USD,per_tonne,SYNTHETIC_DEMO
2024-10-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.01,USD,per_tonne,SYNTHETIC_DEMO
2024-10-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.21,USD,per_tonne,SYNTHETIC_DEMO
2024-10-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.12,USD,per_tonne,SYNTHETIC_DEMO
2024-10-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.78,USD,per_tonne,SYNTHETIC_DEMO
2024-10-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,19.1,USD,per_tonne,SYNTHETIC_DEMO
2024-10-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.78,USD,per_tonne,SYNTHETIC_DEMO
2024-10-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.57,USD,per_tonne,SYNTHETIC_DEMO
2024-10-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.82,USD,per_tonne,SYNTHETIC_DEMO
2024-10-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.44,USD,per_tonne,SYNTHETIC_DEMO
2024-10-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.44,USD,per_tonne,SYNTHETIC_DEMO
2024-10-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.18,USD,per_tonne,SYNTHETIC_DEMO
2024-10-17,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.51,USD,per_tonne,SYNTHETIC_DEMO
2024-10-18,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.92,USD,per_tonne,SYNTHETIC_DEMO
2024-10-19,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.26,USD,per_tonne,SYNTHETIC_DEMO
2024-10-20,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.16,USD,per_tonne,SYNTHETIC_DEMO
2024-10-21,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.01,USD,per_tonne,SYNTHETIC_DEMO
2024-10-22,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.38,USD,per_tonne,SYNTHETIC_DEMO
2024-10-23,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.37,USD,per_tonne,SYNTHETIC_DEMO
2024-10-24,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.16,USD,per_tonne,SYNTHETIC_DEMO
2024-10-25,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.09,USD,per_tonne,SYNTHETIC_DEMO
2024-10-26,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.29,USD,per_tonne,SYNTHETIC_DEMO
2024-10-27,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.04,USD,per_tonne,SYNTHETIC_DEMO
2024-10-28,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.49,USD,per_tonne,SYNTHETIC_DEMO
2024-10-29,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.96,USD,per_tonne,SYNTHETIC_DEMO
2024-10-30,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.21,USD,per_tonne,SYNTHETIC_DEMO
2024-10-31,AUS_NEW,IND_PAR,Panamax,thermal_coal,18.08,USD,per_tonne,SYNTHETIC_DEMO
2024-11-01,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.82,USD,per_tonne,SYNTHETIC_DEMO
2024-11-02,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.93,USD,per_tonne,SYNTHETIC_DEMO
2024-11-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.64,USD,per_tonne,SYNTHETIC_DEMO
2024-11-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.38,USD,per_tonne,SYNTHETIC_DEMO
2024-11-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.89,USD,per_tonne,SYNTHETIC_DEMO
2024-11-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.61,USD,per_tonne,SYNTHETIC_DEMO
2024-11-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.26,USD,per_tonne,SYNTHETIC_DEMO
2024-11-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.25,USD,per_tonne,SYNTHETIC_DEMO
2024-11-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.69,USD,per_tonne,SYNTHETIC_DEMO
2024-11-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.66,USD,per_tonne,SYNTHETIC_DEMO
2024-11-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.59,USD,per_tonne,SYNTHETIC_DEMO
2024-11-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.71,USD,per_tonne,SYNTHETIC_DEMO
2024-11-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.74,USD,per_tonne,SYNTHETIC_DEMO
2024-11-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.43,USD,per_tonne,SYNTHETIC_DEMO
2024-11-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.68,USD,per_tonne,SYNTHETIC_DEMO
2024-11-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.07,USD,per_tonne,SYNTHETIC_DEMO
2024-11-17,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.36,USD,per_tonne,SYNTHETIC_DEMO
2024-11-18,AUS_NEW,IND_PAR,Panamax,thermal_coal,17.18,USD,per_tonne,SYNTHETIC_DEMO
2024-11-19,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.67,USD,per_tonne,SYNTHETIC_DEMO
2024-11-20,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.94,USD,per_tonne,SYNTHETIC_DEMO
2024-11-21,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.46,USD,per_tonne,SYNTHETIC_DEMO
2024-11-22,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.61,USD,per_tonne,SYNTHETIC_DEMO
2024-11-23,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.69,USD,per_tonne,SYNTHETIC_DEMO
2024-11-24,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.38,USD,per_tonne,SYNTHETIC_DEMO
2024-11-25,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.28,USD,per_tonne,SYNTHETIC_DEMO
2024-11-26,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.18,USD,per_tonne,SYNTHETIC_DEMO
2024-11-27,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.21,USD,per_tonne,SYNTHETIC_DEMO
2024-11-28,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.45,USD,per_tonne,SYNTHETIC_DEMO
2024-11-29,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.06,USD,per_tonne,SYNTHETIC_DEMO
2024-11-30,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.65,USD,per_tonne,SYNTHETIC_DEMO
2024-12-01,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.07,USD,per_tonne,SYNTHETIC_DEMO
2024-12-02,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.96,USD,per_tonne,SYNTHETIC_DEMO
2024-12-03,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.28,USD,per_tonne,SYNTHETIC_DEMO
2024-12-04,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.8,USD,per_tonne,SYNTHETIC_DEMO
2024-12-05,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.7,USD,per_tonne,SYNTHETIC_DEMO
2024-12-06,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.86,USD,per_tonne,SYNTHETIC_DEMO
2024-12-07,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.71,USD,per_tonne,SYNTHETIC_DEMO
2024-12-08,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.07,USD,per_tonne,SYNTHETIC_DEMO
2024-12-09,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.2,USD,per_tonne,SYNTHETIC_DEMO
2024-12-10,AUS_NEW,IND_PAR,Panamax,thermal_coal,16.05,USD,per_tonne,SYNTHETIC_DEMO
2024-12-11,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.98,USD,per_tonne,SYNTHETIC_DEMO
2024-12-12,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.75,USD,per_tonne,SYNTHETIC_DEMO
2024-12-13,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.82,USD,per_tonne,SYNTHETIC_DEMO
2024-12-14,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.39,USD,per_tonne,SYNTHETIC_DEMO
2024-12-15,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.33,USD,per_tonne,SYNTHETIC_DEMO
2024-12-16,AUS_NEW,IND_PAR,Panamax,thermal_coal,15.87,USD,per_tonne,SYNTHETIC_DEMO
