date,port,vessels_waiting,average_waiting_days,berth_occupancy_pct,congestion_index,source
2021-08-17,AUS_HAY,5,1.82,70.8,1.03,SYNTHETIC_DEMO
2021-08-17,IDN_TAB,3,2.62,80.2,1.68,SYNTHETIC_DEMO
2021-08-17,ZAF_RIC,4,1.96,77.7,1.22,SYNTHETIC_DEMO
2021-08-18,IND_VZG,5,2.14,74.9,1.28,SYNTHETIC_DEMO
2021-08-18,IND_PAR,8,3.2,83.3,2.13,SYNTHETIC_DEMO
2021-08-18,IND_GVM,4,1.72,68.5,0.94,SYNTHETIC_DEMO
2021-08-18,IND_DHM,5,2.23,80.8,1.44,SYNTHETIC_DEMO
2021-08-18,IND_HLD,11,4.82,88.3,3.4,SYNTHETIC_DEMO
2021-08-18,IND_GOP,3,1.38,66.4,0.73,SYNTHETIC_DEMO
2021-08-18,AUS_NEW,9,3.23,87.2,2.25,SYNTHETIC_DEMO
2021-08-18,AUS_HAY,6,1.47,74.8,0.88,SYNTHETIC_DEMO
2021-08-18,IDN_TAB,5,2.72,78.0,1.7,SYNTHETIC_DEMO
2021-08-18,ZAF_RIC,6,2.48,77.3,1.53,SYNTHETIC_DEMO
2021-08-19,IND_VZG,2,2.86,76.7,1.75,SYNTHETIC_DEMO
2021-08-19,IND_PAR,5,3.7,80.3,2.38,SYNTHETIC_DEMO
2021-08-19,IND_GVM,4,2.02,71.1,1.15,SYNTHETIC_DEMO
2021-08-19,IND_DHM,5,2.56,75.1,1.54,SYNTHETIC_DEMO
2021-08-19,IND_HLD,13,4.75,89.0,3.38,SYNTHETIC_DEMO
2021-08-19,IND_GOP,2,1.74,65.7,0.91,SYNTHETIC_DEMO
2021-08-19,AUS_NEW,8,3.42,87.2,2.39,SYNTHETIC_DEMO
2021-08-19,AUS_HAY,4,2.11,72.2,1.22,SYNTHETIC_DEMO
2021-08-19,IDN_TAB,7,3.16,75.5,1.91,SYNTHETIC_DEMO
2021-08-19,ZAF_RIC,7,2.23,75.8,1.35,SYNTHETIC_DEMO
2021-08-20,IND_VZG,4,2.2,78.8,1.39,SYNTHETIC_DEMO
2021-08-20,IND_PAR,8,4.26,83.4,2.84,SYNTHETIC_DEMO
2021-08-20,IND_GVM,2,1.74,68.2,0.95,SYNTHETIC_DEMO
2021-08-20,IND_DHM,5,2.71,78.5,1.7,SYNTHETIC_DEMO
2021-08-20,IND_HLD,11,4.53,88.9,3.22,SYNTHETIC_DEMO
2021-08-20,IND_GOP,3,1.96,64.6,1.01,SYNTHETIC_DEMO
2021-08-20,AUS_NEW,5,2.56,83.9,1.72,SYNTHETIC_DEMO
2021-08-20,AUS_HAY,4,1.79,76.3,1.09,SYNTHETIC_DEMO
2021-08-20,IDN_TAB,5,2.59,79.6,1.65,SYNTHETIC_DEMO
2021-08-20,ZAF_RIC,4,2.55,79.9,1.63,SYNTHETIC_DEMO
2021-08-21,IND_VZG,5,2.58,78.5,1.62,SYNTHETIC_DEMO
2021-08-21,IND_PAR,6,3.65,85.3,2.49,SYNTHETIC_DEMO
2021-08-21,IND_GVM,5,1.98,70.0,1.11,SYNTHETIC_DEMO
2021-08-21,IND_DHM,5,2.34,80.9,1.51,SYNTHETIC_DEMO
2021-08-21,IND_HLD,10,4.52,91.8,3.32,SYNTHETIC_DEMO
2021-08-21,IND_GOP,2,1.98,66.1,1.05,SYNTHETIC_DEMO
2021-08-21,AUS_NEW,9,3.39,83.5,2.26,SYNTHETIC_DEMO
2021-08-21,AUS_HAY,4,1.75,74.5,1.04,SYNTHETIC_DEMO
2021-08-21,IDN_TAB,4,3.15,81.1,2.04,SYNTHETIC_DEMO
2021-08-21,ZAF_RIC,4,2.7,79.9,1.73,SYNTHETIC_DEMO
2021-08-22,IND_VZG,6,2.18,83.6,1.46,SYNTHETIC_DEMO
2021-08-22,IND_PAR,10,4.21,85.1,2.87,SYNTHETIC_DEMO
2021-08-22,IND_GVM,2,2.01,73.1,1.18,SYNTHETIC_DEMO
2021-08-22,IND_DHM,4,3.18,78.7,2.0,SYNTHETIC_DEMO
2021-08-22,IND_HLD,11,5.33,92.6,3.95,SYNTHETIC_DEMO
2021-08-22,IND_GOP,3,1.7,65.8,0.89,SYNTHETIC_DEMO
2021-08-22,AUS_NEW,7,3.55,87.9,2.5,SYNTHETIC_DEMO
2021-08-22,AUS_HAY,5,2.13,70.7,1.2,SYNTHETIC_DEMO
2021-08-22,IDN_TAB,7,2.98,82.2,1.96,SYNTHETIC_DEMO
2021-08-22,ZAF_RIC,7,2.76,78.1,1.72,SYNTHETIC_DEMO
2021-08-23,IND_VZG,2,2.6,74.4,1.55,SYNTHETIC_DEMO
2021-08-23,IND_PAR,8,4.06,87.2,2.83,SYNTHETIC_DEMO
2021-08-23,IND_GVM,3,1.97,71.7,1.13,SYNTHETIC_DEMO
2021-08-23,IND_DHM,5,2.77,82.1,1.82,SYNTHETIC_DEMO
2021-08-23,IND_HLD,12,4.94,91.1,3.6,SYNTHETIC_DEMO
2021-08-23,IND_GOP,4,1.5,68.5,0.82,SYNTHETIC_DEMO
2021-08-23,AUS_NEW,8,3.57,78.5,2.24,SYNTHETIC_DEMO
2021-08-23,AUS_HAY,1,2.28,73.6,1.34,SYNTHETIC_DEMO
2021-08-23,IDN_TAB,8,3.69,82.7,2.44,SYNTHETIC_DEMO
2021-08-23,ZAF_RIC,6,2.4,80.6,1.55,SYNTHETIC_DEMO
2021-08-24,IND_VZG,6,2.57,77.6,1.6,SYNTHETIC_DEMO
2021-08-24,IND_PAR,9,3.98,85.2,2.71,SYNTHETIC_DEMO
2021-08-24,IND_GVM,4,1.85,69.4,1.03,SYNTHETIC_DEMO
2021-08-24,IND_DHM,3,2.54,80.0,1.63,SYNTHETIC_DEMO
2021-08-24,IND_HLD,12,4.65,93.0,3.46,SYNTHETIC_DEMO
2021-08-24,IND_GOP,5,2.2,70.1,1.23,SYNTHETIC_DEMO
2021-08-24,AUS_NEW,7,3.67,88.0,2.58,SYNTHETIC_DEMO
2021-08-24,AUS_HAY,6,2.21,75.2,1.33,SYNTHETIC_DEMO
2021-08-24,IDN_TAB,10,3.04,81.4,1.98,SYNTHETIC_DEMO
2021-08-24,ZAF_RIC,7,2.78,77.4,1.72,SYNTHETIC_DEMO
2021-08-25,IND_VZG,6,2.66,81.3,1.73,SYNTHETIC_DEMO
2021-08-25,IND_PAR,9,3.95,88.6,2.8,SYNTHETIC_DEMO
2021-08-25,IND_GVM,6,2.23,72.9,1.3,SYNTHETIC_DEMO
2021-08-25,IND_DHM,7,2.88,78.3,1.8,SYNTHETIC_DEMO
2021-08-25,IND_HLD,9,4.98,91.0,3.63,SYNTHETIC_DEMO
2021-08-25,IND_GOP,3,2.03,69.6,1.13,SYNTHETIC_DEMO
2021-08-25,AUS_NEW,7,3.98,83.5,2.66,SYNTHETIC_DEMO
2021-08-25,AUS_HAY,5,2.52,74.8,1.51,SYNTHETIC_DEMO
2021-08-25,IDN_TAB,6,2.99,83.1,1.99,SYNTHETIC_DEMO
2021-08-25,ZAF_RIC,5,2.78,79.1,1.76,SYNTHETIC_DEMO
2021-08-26,IND_VZG,5,2.61,76.9,1.61,SYNTHETIC_DEMO
2021-08-26,IND_PAR,11,4.28,84.6,2.9,SYNTHETIC_DEMO
2021-08-26,IND_GVM,3,2.13,72.5,1.24,SYNTHETIC_DEMO
2021-08-26,IND_DHM,7,2.91,83.0,1.93,SYNTHETIC_DEMO
2021-08-26,IND_HLD,13,3.97,89.9,2.86,SYNTHETIC_DEMO
2021-08-26,IND_GOP,3,1.44,68.4,0.79,SYNTHETIC_DEMO
2021-08-26,AUS_NEW,11,4.09,87.9,2.88,SYNTHETIC_DEMO
2021-08-26,AUS_HAY,4,2.05,74.2,1.22,SYNTHETIC_DEMO
2021-08-26,IDN_TAB,8,3.33,79.7,2.12,SYNTHETIC_DEMO
2021-08-26,ZAF_RIC,7,2.83,78.9,1.79,SYNTHETIC_DEMO
2021-08-27,IND_VZG,6,2.67,79.0,1.69,SYNTHETIC_DEMO
2021-08-27,IND_PAR,10,3.73,83.9,2.5,SYNTHETIC_DEMO
2021-08-27,IND_GVM,4,2.39,72.1,1.38,SYNTHETIC_DEMO
2021-08-27,IND_DHM,7,3.11,83.3,2.07,SYNTHETIC_DEMO
2021-08-27,IND_HLD,11,4.78,91.6,3.5,SYNTHETIC_DEMO
2021-08-27,IND_GOP,1,1.59,68.4,0.87,SYNTHETIC_DEMO
2021-08-27,AUS_NEW,7,3.6,88.2,2.54,SYNTHETIC_DEMO
2021-08-27,AUS_HAY,4,1.97,75.7,1.19,SYNTHETIC_DEMO
2021-08-27,IDN_TAB,7,2.79,80.0,1.79,SYNTHETIC_DEMO
2021-08-27,ZAF_RIC,5,2.58,73.8,1.52,SYNTHETIC_DEMO
2021-08-28,IND_VZG,7,2.67,79.2,1.69,SYNTHETIC_DEMO
2021-08-28,IND_PAR,9,3.74,86.9,2.6,SYNTHETIC_DEMO
2021-08-28,IND_GVM,6,1.73,72.1,1.0,SYNTHETIC_DEMO
2021-08-28,IND_DHM,5,2.87,83.9,1.93,SYNTHETIC_DEMO
2021-08-28,IND_HLD,11,5.05,86.7,3.5,SYNTHETIC_DEMO
2021-08-28,IND_GOP,4,1.34,70.3,0.75,SYNTHETIC_DEMO
2021-08-28,AUS_NEW,9,4.01,89.7,2.88,SYNTHETIC_DEMO
2021-08-28,AUS_HAY,7,2.41,72.9,1.41,SYNTHETIC_DEMO
2021-08-28,IDN_TAB,7,3.18,83.1,2.11,SYNTHETIC_DEMO
2021-08-28,ZAF_RIC,7,2.75,81.1,1.78,SYNTHETIC_DEMO
2021-08-29,IND_VZG,4,3.22,80.1,2.06,SYNTHETIC_DEMO
2021-08-29,IND_PAR,9,4.02,83.7,2.69,SYNTHETIC_DEMO
2021-08-29,IND_GVM,4,2.43,75.6,1.47,SYNTHETIC_DEMO
2021-08-29,IND_DHM,7,2.94,78.2,1.84,SYNTHETIC_DEMO
2021-08-29,IND_HLD,10,5.29,90.0,3.81,SYNTHETIC_DEMO
2021-08-29,IND_GOP,4,1.72,66.3,0.91,SYNTHETIC_DEMO
2021-08-29,AUS_NEW,5,4.2,89.0,2.99,SYNTHETIC_DEMO
2021-08-29,AUS_HAY,7,2.4,75.4,1.45,SYNTHETIC_DEMO
2021-08-29,IDN_TAB,8,3.67,85.6,2.51,SYNTHETIC_DEMO
2021-08-29,ZAF_RIC,7,2.46,78.4,1.54,SYNTHETIC_DEMO
2021-08-30,IND_VZG,4,2.76,81.7,1.8,SYNTHETIC_DEMO
2021-08-30,IND_PAR,9,4.33,89.1,3.09,SYNTHETIC_DEMO
2021-08-30,IND_GVM,5,2.51,76.7,1.54,SYNTHETIC_DEMO
2021-08-30,IND_DHM,6,3.09,82.6,2.04,SYNTHETIC_DEMO
2021-08-30,IND_HLD,14,5.01,92.8,3.72,SYNTHETIC_DEMO
2021-08-30,IND_GOP,3,2.15,64.5,1.11,SYNTHETIC_DEMO
2021-08-30,AUS_NEW,8,4.27,85.7,2.93,SYNTHETIC_DEMO
2021-08-30,AUS_HAY,5,2.38,78.3,1.49,SYNTHETIC_DEMO
2021-08-30,IDN_TAB,5,2.96,84.0,1.99,SYNTHETIC_DEMO
2021-08-30,ZAF_RIC,8,3.02,79.4,1.92,SYNTHETIC_DEMO
2021-08-31,IND_VZG,3,2.19,82.5,1.45,SYNTHETIC_DEMO
2021-08-31,IND_PAR,9,4.51,86.8,3.13,SYNTHETIC_DEMO
2021-08-31,IND_GVM,3,2.14,71.8,1.23,SYNTHETIC_DEMO
2021-08-31,IND_DHM,8,3.14,76.8,1.93,SYNTHETIC_DEMO
2021-08-31,IND_HLD,10,5.18,92.1,3.82,SYNTHETIC_DEMO
2021-08-31,IND_GOP,5,1.8,68.8,0.99,SYNTHETIC_DEMO
2021-08-31,AUS_NEW,7,3.91,92.3,2.89,SYNTHETIC_DEMO
2021-08-31,AUS_HAY,7,1.67,77.3,1.03,SYNTHETIC_DEMO
2021-08-31,IDN_TAB,9,3.39,85.0,2.31,SYNTHETIC_DEMO
2021-08-31,ZAF_RIC,7,2.78,79.1,1.76,SYNTHETIC_DEMO
2021-09-01,IND_VZG,5,2.27,77.1,1.4,SYNTHETIC_DEMO
2021-09-01,IND_PAR,8,4.61,89.5,3.3,SYNTHETIC_DEMO
2021-09-01,IND_GVM,5,2.26,75.8,1.37,SYNTHETIC_DEMO
2021-09-01,IND_DHM,8,2.73,80.0,1.75,SYNTHETIC_DEMO
2021-09-01,IND_HLD,11,5.37,91.5,3.93,SYNTHETIC_DEMO
2021-09-01,IND_GOP,5,1.98,68.1,1.08,SYNTHETIC_DEMO
2021-09-01,AUS_NEW,8,4.26,88.1,3.0,SYNTHETIC_DEMO
2021-09-01,AUS_HAY,5,2.66,78.2,1.66,SYNTHETIC_DEMO
2021-09-01,IDN_TAB,7,3.71,80.3,2.38,SYNTHETIC_DEMO
2021-09-01,ZAF_RIC,7,3.28,81.4,2.14,SYNTHETIC_DEMO
2021-09-02,IND_VZG,5,2.95,76.8,1.81,SYNTHETIC_DEMO
2021-09-02,IND_PAR,9,5.07,86.9,3.52,SYNTHETIC_DEMO
2021-09-02,IND_GVM,4,1.93,74.1,1.14,SYNTHETIC_DEMO
2021-09-02,IND_DHM,6,2.47,82.2,1.62,SYNTHETIC_DEMO
2021-09-02,IND_HLD,14,5.08,93.1,3.78,SYNTHETIC_DEMO
2021-09-02,IND_GOP,4,1.58,70.1,0.89,SYNTHETIC_DEMO
2021-09-02,AUS_NEW,9,4.31,90.8,3.13,SYNTHETIC_DEMO
2021-09-02,AUS_HAY,4,2.01,77.1,1.24,SYNTHETIC_DEMO
2021-09-02,IDN_TAB,8,3.08,82.2,2.03,SYNTHETIC_DEMO
2021-09-02,ZAF_RIC,8,2.93,82.0,1.92,SYNTHETIC_DEMO
2021-09-03,IND_VZG,6,2.86,79.5,1.82,SYNTHETIC_DEMO
2021-09-03,IND_PAR,11,4.32,86.3,2.98,SYNTHETIC_DEMO
2021-09-03,IND_GVM,6,2.03,72.2,1.17,SYNTHETIC_DEMO
2021-09-03,IND_DHM,6,3.47,83.6,2.32,SYNTHETIC_DEMO
2021-09-03,IND_HLD,13,4.93,93.2,3.68,SYNTHETIC_DEMO
2021-09-03,IND_GOP,5,2.24,72.3,1.3,SYNTHETIC_DEMO
2021-09-03,AUS_NEW,7,4.46,89.0,3.18,SYNTHETIC_DEMO
2021-09-03,AUS_HAY,9,2.61,74.2,1.55,SYNTHETIC_DEMO
2021-09-03,IDN_TAB,9,3.11,86.9,2.16,SYNTHETIC_DEMO
2021-09-03,ZAF_RIC,9,3.2,81.5,2.09,SYNTHETIC_DEMO
2021-09-04,IND_VZG,6,3.12,79.3,1.98,SYNTHETIC_DEMO
2021-09-04,IND_PAR,12,4.98,90.5,3.61,SYNTHETIC_DEMO
2021-09-04,IND_GVM,4,2.27,73.5,1.33,SYNTHETIC_DEMO
2021-09-04,IND_DHM,7,3.39,82.7,2.24,SYNTHETIC_DEMO
2021-09-04,IND_HLD,12,5.56,96.5,4.29,SYNTHETIC_DEMO
2021-09-04,IND_GOP,3,1.95,73.3,1.14,SYNTHETIC_DEMO
2021-09-04,AUS_NEW,9,3.86,89.5,2.76,SYNTHETIC_DEMO
2021-09-04,AUS_HAY,6,1.96,81.7,1.28,SYNTHETIC_DEMO
2021-09-04,IDN_TAB,6,3.87,85.3,2.64,SYNTHETIC_DEMO
2021-09-04,ZAF_RIC,8,2.86,82.1,1.88,SYNTHETIC_DEMO
2021-09-05,IND_VZG,4,2.86,78.7,1.8,SYNTHETIC_DEMO
2021-09-05,IND_PAR,9,5.22,87.8,3.67,SYNTHETIC_DEMO
2021-09-05,IND_GVM,6,3.05,76.4,1.86,SYNTHETIC_DEMO
2021-09-05,IND_DHM,5,3.57,88.1,2.52,SYNTHETIC_DEMO
2021-09-05,IND_HLD,14,5.45,94.2,4.11,SYNTHETIC_DEMO
2021-09-05,IND_GOP,2,2.58,70.4,1.45,SYNTHETIC_DEMO
2021-09-05,AUS_NEW,12,4.81,87.9,3.38,SYNTHETIC_DEMO
2021-09-05,AUS_HAY,7,2.51,80.1,1.61,SYNTHETIC_DEMO
2021-09-05,IDN_TAB,8,3.5,83.2,2.33,SYNTHETIC_DEMO
2021-09-05,ZAF_RIC,10,3.01,78.3,1.89,SYNTHETIC_DEMO
2021-09-06,IND_VZG,6,3.01,79.2,1.91,SYNTHETIC_DEMO
2021-09-06,IND_PAR,10,4.53,90.2,3.27,SYNTHETIC_DEMO
2021-09-06,IND_GVM,4,2.3,73.6,1.35,SYNTHETIC_DEMO
2021-09-06,IND_DHM,8,2.88,82.0,1.89,SYNTHETIC_DEMO
2021-09-06,IND_HLD,15,5.51,94.4,4.16,SYNTHETIC_DEMO
2021-09-06,IND_GOP,2,2.27,75.6,1.37,SYNTHETIC_DEMO
2021-09-06,AUS_NEW,8,4.52,91.8,3.32,SYNTHETIC_DEMO
2021-09-06,AUS_HAY,7,3.05,78.7,1.92,SYNTHETIC_DEMO
2021-09-06,IDN_TAB,7,3.43,85.9,2.36,SYNTHETIC_DEMO
2021-09-06,ZAF_RIC,5,3.16,82.2,2.08,SYNTHETIC_DEMO
2021-09-07,IND_VZG,5,2.9,78.5,1.82,SYNTHETIC_DEMO
2021-09-07,IND_PAR,10,5.02,86.0,3.45,SYNTHETIC_DEMO
2021-09-07,IND_GVM,5,2.65,78.5,1.66,SYNTHETIC_DEMO
2021-09-07,IND_DHM,7,3.63,84.1,2.44,SYNTHETIC_DEMO
2021-09-07,IND_HLD,14,5.89,95.4,4.5,SYNTHETIC_DEMO
2021-09-07,IND_GOP,3,2.19,74.3,1.3,SYNTHETIC_DEMO
2021-09-07,AUS_NEW,10,4.1,92.2,3.02,SYNTHETIC_DEMO
2021-09-07,AUS_HAY,7,2.01,74.5,1.2,SYNTHETIC_DEMO
2021-09-07,IDN_TAB,10,3.89,82.7,2.57,SYNTHETIC_DEMO
2021-09-07,ZAF_RIC,6,3.07,81.6,2.0,SYNTHETIC_DEMO
2021-09-08,IND_VZG,6,3.35,78.2,2.1,SYNTHETIC_DEMO
2021-09-08,IND_PAR,11,4.61,90.9,3.35,SYNTHETIC_DEMO
2021-09-08,IND_GVM,3,1.99,76.1,1.21,SYNTHETIC_DEMO
2021-09-08,IND_DHM,7,2.81,81.0,1.82,SYNTHETIC_DEMO
2021-09-08,IND_HLD,14,5.82,93.9,4.37,SYNTHETIC_DEMO
2021-09-08,IND_GOP,3,2.11,71.2,1.2,SYNTHETIC_DEMO
2021-09-08,AUS_NEW,10,4.56,92.3,3.37,SYNTHETIC_DEMO
2021-09-08,AUS_HAY,6,2.92,79.3,1.85,SYNTHETIC_DEMO
2021-09-08,IDN_TAB,7,3.57,82.1,2.34,SYNTHETIC_DEMO
2021-09-08,ZAF_RIC,7,3.12,80.5,2.01,SYNTHETIC_DEMO
2021-09-09,IND_VZG,6,2.6,81.3,1.69,SYNTHETIC_DEMO
2021-09-09,IND_PAR,11,4.52,84.9,3.07,SYNTHETIC_DEMO
2021-09-09,IND_GVM,5,2.94,76.8,1.81,SYNTHETIC_DEMO
2021-09-09,IND_DHM,9,3.49,81.2,2.27,SYNTHETIC_DEMO
2021-09-09,IND_HLD,13,5.78,91.5,4.23,SYNTHETIC_DEMO
2021-09-09,IND_GOP,5,2.74,70.3,1.54,SYNTHETIC_DEMO
2021-09-09,AUS_NEW,10,4.03,92.5,2.98,SYNTHETIC_DEMO
2021-09-09,AUS_HAY,8,2.59,77.7,1.61,SYNTHETIC_DEMO
2021-09-09,IDN_TAB,9,3.91,85.6,2.68,SYNTHETIC_DEMO
2021-09-09,ZAF_RIC,8,3.27,79.7,2.08,SYNTHETIC_DEMO
2021-09-10,IND_VZG,8,2.83,79.3,1.8,SYNTHETIC_DEMO
2021-09-10,IND_PAR,10,5.25,93.4,3.92,SYNTHETIC_DEMO
2021-09-10,IND_GVM,4,2.31,72.5,1.34,SYNTHETIC_DEMO
2021-09-10,IND_DHM,8,3.72,84.0,2.5,SYNTHETIC_DEMO
2021-09-10,IND_HLD,15,5.76,95.5,4.4,SYNTHETIC_DEMO
2021-09-10,IND_GOP,6,2.89,70.8,1.64,SYNTHETIC_DEMO
2021-09-10,AUS_NEW,10,4.4,91.1,3.21,SYNTHETIC_DEMO
2021-09-10,AUS_HAY,8,2.76,79.8,1.76,SYNTHETIC_DEMO
2021-09-10,IDN_TAB,10,3.91,83.0,2.6,SYNTHETIC_DEMO
2021-09-10,ZAF_RIC,7,3.4,82.4,2.24,SYNTHETIC_DEMO
2021-09-11,IND_VZG,5,3.08,81.9,2.02,SYNTHETIC_DEMO
2021-09-11,IND_PAR,11,4.75,92.1,3.5,SYNTHETIC_DEMO
2021-09-11,IND_GVM,5,2.23,75.8,1.35,SYNTHETIC_DEMO
2021-09-11,IND_DHM,9,3.63,86.5,2.51,SYNTHETIC_DEMO
2021-09-11,IND_HLD,13,5.68,97.7,4.44,SYNTHETIC_DEMO
2021-09-11,IND_GOP,7,2.42,69.2,1.34,SYNTHETIC_DEMO
2021-09-11,AUS_NEW,12,4.77,87.3,3.33,SYNTHETIC_DEMO
2021-09-11,AUS_HAY,9,3.01,80.2,1.93,SYNTHETIC_DEMO
2021-09-11,IDN_TAB,9,4.11,83.1,2.73,SYNTHETIC_DEMO
2021-09-11,ZAF_RIC,7,3.58,82.9,2.37,SYNTHETIC_DEMO
2021-09-12,IND_VZG,8,3.12,87.9,2.19,SYNTHETIC_DEMO
2021-09-12,IND_PAR,9,4.65,92.5,3.44,SYNTHETIC_DEMO
2021-09-12,IND_GVM,5,2.96,71.8,1.7,SYNTHETIC_DEMO
2021-09-12,IND_DHM,8,3.25,83.6,2.17,SYNTHETIC_DEMO
2021-09-12,IND_HLD,14,5.64,94.5,4.26,SYNTHETIC_DEMO
2021-09-12,IND_GOP,7,2.4,72.4,1.39,SYNTHETIC_DEMO
2021-09-12,AUS_NEW,11,4.34,89.4,3.1,SYNTHETIC_DEMO
2021-09-12,AUS_HAY,7,2.81,80.9,1.82,SYNTHETIC_DEMO
2021-09-12,IDN_TAB,9,4.04,85.4,2.76,SYNTHETIC_DEMO
2021-09-12,ZAF_RIC,6,3.1,81.0,2.01,SYNTHETIC_DEMO
2021-09-13,IND_VZG,9,2.85,80.8,1.84,SYNTHETIC_DEMO
2021-09-13,IND_PAR,13,4.82,88.3,3.4,SYNTHETIC_DEMO
2021-09-13,IND_GVM,5,2.09,77.5,1.3,SYNTHETIC_DEMO
2021-09-13,IND_DHM,11,3.79,85.3,2.59,SYNTHETIC_DEMO
2021-09-13,IND_HLD,12,6.07,94.0,4.56,SYNTHETIC_DEMO
2021-09-13,IND_GOP,4,2.21,73.6,1.3,SYNTHETIC_DEMO
2021-09-13,AUS_NEW,12,4.2,92.1,3.09,SYNTHETIC_DEMO
2021-09-13,AUS_HAY,5,2.25,78.0,1.4,SYNTHETIC_DEMO
2021-09-13,IDN_TAB,8,3.42,83.4,2.28,SYNTHETIC_DEMO
2021-09-13,ZAF_RIC,8,3.39,78.7,2.13,SYNTHETIC_DEMO
2021-09-14,IND_VZG,8,3.64,84.8,2.47,SYNTHETIC_DEMO
2021-09-14,IND_PAR,11,5.08,88.2,3.58,SYNTHETIC_DEMO
2021-09-14,IND_GVM,6,2.37,78.0,1.48,SYNTHETIC_DEMO
2021-09-14,IND_DHM,9,3.46,82.3,2.28,SYNTHETIC_DEMO
2021-09-14,IND_HLD,17,5.85,98.0,4.59,SYNTHETIC_DEMO
2021-09-14,IND_GOP,7,1.77,69.3,0.98,SYNTHETIC_DEMO
2021-09-14,AUS_NEW,10,4.12,94.0,3.1,SYNTHETIC_DEMO
2021-09-14,AUS_HAY,5,3.01,78.8,1.9,SYNTHETIC_DEMO
2021-09-14,IDN_TAB,10,3.2,86.5,2.21,SYNTHETIC_DEMO
2021-09-14,ZAF_RIC,8,3.5,82.2,2.3,SYNTHETIC_DEMO
2021-09-15,IND_VZG,9,2.78,81.0,1.8,SYNTHETIC_DEMO
2021-09-15,IND_PAR,11,4.74,91.2,3.46,SYNTHETIC_DEMO
2021-09-15,IND_GVM,5,3.37,77.1,2.08,SYNTHETIC_DEMO
2021-09-15,IND_DHM,7,3.13,81.7,2.05,SYNTHETIC_DEMO
2021-09-15,IND_HLD,13,5.25,96.4,4.05,SYNTHETIC_DEMO
2021-09-15,IND_GOP,5,2.13,72.1,1.23,SYNTHETIC_DEMO
2021-09-15,AUS_NEW,11,4.14,93.4,3.09,SYNTHETIC_DEMO
2021-09-15,AUS_HAY,8,2.72,80.4,1.75,SYNTHETIC_DEMO
2021-09-15,IDN_TAB,10,3.8,84.4,2.57,SYNTHETIC_DEMO
2021-09-15,ZAF_RIC,8,3.17,80.0,2.03,SYNTHETIC_DEMO
2021-09-16,IND_VZG,7,2.65,79.3,1.68,SYNTHETIC_DEMO
2021-09-16,IND_PAR,10,4.73,90.0,3.41,SYNTHETIC_DEMO
2021-09-16,IND_GVM,4,2.5,77.0,1.54,SYNTHETIC_DEMO
2021-09-16,IND_DHM,10,3.2,86.3,2.21,SYNTHETIC_DEMO
2021-09-16,IND_HLD,15,5.6,90.3,4.05,SYNTHETIC_DEMO
2021-09-16,IND_GOP,7,2.0,70.9,1.13,SYNTHETIC_DEMO
2021-09-16,AUS_NEW,10,4.56,91.1,3.32,SYNTHETIC_DEMO
2021-09-16,AUS_HAY,7,2.45,79.8,1.56,SYNTHETIC_DEMO
2021-09-16,IDN_TAB,11,3.94,86.5,2.73,SYNTHETIC_DEMO
2021-09-16,ZAF_RIC,7,3.16,84.7,2.14,SYNTHETIC_DEMO
2021-09-17,IND_VZG,6,3.33,84.9,2.26,SYNTHETIC_DEMO
2021-09-17,IND_PAR,11,5.2,91.4,3.8,SYNTHETIC_DEMO
2021-09-17,IND_GVM,7,3.08,77.1,1.9,SYNTHETIC_DEMO
2021-09-17,IND_DHM,9,3.39,86.0,2.33,SYNTHETIC_DEMO
2021-09-17,IND_HLD,14,5.6,93.3,4.18,SYNTHETIC_DEMO
2021-09-17,IND_GOP,2,2.66,70.8,1.51,SYNTHETIC_DEMO
2021-09-17,AUS_NEW,11,4.8,91.7,3.52,SYNTHETIC_DEMO
2021-09-17,AUS_HAY,6,2.94,81.8,1.92,SYNTHETIC_DEMO
2021-09-17,IDN_TAB,9,3.81,90.8,2.77,SYNTHETIC_DEMO
2021-09-17,ZAF_RIC,8,3.33,83.5,2.22,SYNTHETIC_DEMO
2021-09-18,IND_VZG,5,3.26,80.1,2.09,SYNTHETIC_DEMO
2021-09-18,IND_PAR,11,4.32,89.2,3.08,SYNTHETIC_DEMO
2021-09-18,IND_GVM,4,2.48,74.1,1.47,SYNTHETIC_DEMO
2021-09-18,IND_DHM,12,3.62,84.8,2.46,SYNTHETIC_DEMO
2021-09-18,IND_HLD,10,5.16,98.0,4.05,SYNTHETIC_DEMO
2021-09-18,IND_GOP,7,2.9,70.5,1.64,SYNTHETIC_DEMO
2021-09-18,AUS_NEW,9,3.9,94.3,2.94,SYNTHETIC_DEMO
2021-09-18,AUS_HAY,7,2.93,78.8,1.85,SYNTHETIC_DEMO
2021-09-18,IDN_TAB,10,3.89,85.7,2.67,SYNTHETIC_DEMO
2021-09-18,ZAF_RIC,7,3.58,82.6,2.37,SYNTHETIC_DEMO
2021-09-19,IND_VZG,8,3.26,85.7,2.24,SYNTHETIC_DEMO
2021-09-19,IND_PAR,12,4.56,87.5,3.19,SYNTHETIC_DEMO
2021-09-19,IND_GVM,4,2.74,77.5,1.7,SYNTHETIC_DEMO
2021-09-19,IND_DHM,6,3.26,81.4,2.12,SYNTHETIC_DEMO
2021-09-19,IND_HLD,16,5.55,93.8,4.16,SYNTHETIC_DEMO
