date,commodity_name,price,currency,unit,source
2021-09-08,thermal_coal,132.7,USD,per_tonne,SYNTHETIC_DEMO
2021-09-08,iron_ore,109.87,USD,per_tonne,SYNTHETIC_DEMO
2021-09-08,grain,239.75,USD,per_tonne,SYNTHETIC_DEMO
2021-09-09,thermal_coal,132.43,USD,per_tonne,SYNTHETIC_DEMO
2021-09-09,iron_ore,110.67,USD,per_tonne,SYNTHETIC_DEMO
2021-09-09,grain,241.71,USD,per_tonne,SYNTHETIC_DEMO
2021-09-10,thermal_coal,131.99,USD,per_tonne,SYNTHETIC_DEMO
2021-09-10,iron_ore,110.07,USD,per_tonne,SYNTHETIC_DEMO
2021-09-10,grain,242.29,USD,per_tonne,SYNTHETIC_DEMO
2021-09-11,thermal_coal,132.3,USD,per_tonne,SYNTHETIC_DEMO
2021-09-11,iron_ore,109.48,USD,per_tonne,SYNTHETIC_DEMO
2021-09-11,grain,238.07,USD,per_tonne,SYNTHETIC_DEMO
2021-09-12,thermal_coal,132.31,USD,per_tonne,SYNTHETIC_DEMO
2021-09-12,iron_ore,109.11,USD,per_tonne,SYNTHETIC_DEMO
2021-09-12,grain,239.56,USD,per_tonne,SYNTHETIC_DEMO
2021-09-13,thermal_coal,131.61,USD,per_tonne,SYNTHETIC_DEMO
2021-09-13,iron_ore,108.1,USD,per_tonne,SYNTHETIC_DEMO
2021-09-13,grain,240.3,USD,per_tonne,SYNTHETIC_DEMO
2021-09-14,thermal_coal,132.91,USD,per_tonne,SYNTHETIC_DEMO
2021-09-14,iron_ore,108.14,USD,per_tonne,SYNTHETIC_DEMO
2021-09-14,grain,241.2,USD,per_tonne,SYNTHETIC_DEMO
2021-09-15,thermal_coal,133.99,USD,per_tonne,SYNTHETIC_DEMO
2021-09-15,iron_ore,107.74,USD,per_tonne,SYNTHETIC_DEMO
2021-09-15,grain,242.64,USD,per_tonne,SYNTHETIC_DEMO
2021-09-16,thermal_coal,132.67,USD,per_tonne,SYNTHETIC_DEMO
2021-09-16,iron_ore,108.6,USD,per_tonne,SYNTHETIC_DEMO
2021-09-16,grain,240.42,USD,per_tonne,SYNTHETIC_DEMO
2021-09-17,thermal_coal,133.5,USD,per_tonne,SYNTHETIC_DEMO
2021-09-17,iron_ore,108.21,USD,per_tonne,SYNTHETIC_DEMO
2021-09-17,grain,241.02,USD,per_tonne,SYNTHETIC_DEMO
2021-09-18,thermal_coal,133.49,USD,per_tonne,SYNTHETIC_DEMO
2021-09-18,iron_ore,108.23,USD,per_tonne,SYNTHETIC_DEMO
2021-09-18,grain,242.49,USD,per_tonne,SYNTHETIC_DEMO
2021-09-19,thermal_coal,134.24,USD,per_tonne,SYNTHETIC_DEMO
2021-09-19,iron_ore,108.29,USD,per_tonne,SYNTHETIC_DEMO
2021-09-19,grain,242.8,USD,per_tonne,SYNTHETIC_DEMO
2021-09-20,thermal_coal,133.52,USD,per_tonne,SYNTHETIC_DEMO
2021-09-20,iron_ore,109.39,USD,per_tonne,SYNTHETIC_DEMO
2021-09-20,grain,239.96,USD,per_tonne,SYNTHETIC_DEMO
2021-09-21,thermal_coal,133.83,USD,per_tonne,SYNTHETIC_DEMO
2021-09-21,iron_ore,108.2,USD,per_tonne,SYNTHETIC_DEMO
2021-09-21,grain,240.43,USD,per_tonne,SYNTHETIC_DEMO
2021-09-22,thermal_coal,133.44,USD,per_tonne,SYNTHETIC_DEMO
2021-09-22,iron_ore,108.75,USD,per_tonne,SYNTHETIC_DEMO
2021-09-22,grain,247.13,USD,per_tonne,SYNTHETIC_DEMO
2021-09-23,thermal_coal,133.62,USD,per_tonne,SYNTHETIC_DEMO
2021-09-23,iron_ore,109.54,USD,per_tonne,SYNTHETIC_DEMO
2021-09-23,grain,245.09,USD,per_tonne,SYNTHETIC_DEMO
2021-09-24,thermal_coal,133.53,USD,per_tonne,SYNTHETIC_DEMO
2021-09-24,iron_ore,110.05,USD,per_tonne,SYNTHETIC_DEMO
2021-09-24,grain,240.81,USD,per_tonne,SYNTHETIC_DEMO
2021-09-25,thermal_coal,133.07,USD,per_tonne,SYNTHETIC_DEMO
2021-09-25,iron_ore,110.04,USD,per_tonne,SYNTHETIC_DEMO
2021-09-25,grain,241.25,USD,per_tonne,SYNTHETIC_DEMO
2021-09-26,thermal_coal,133.03,USD,per_tonne,SYNTHETIC_DEMO
2021-09-26,iron_ore,110.52,USD,per_tonne,SYNTHETIC_DEMO
2021-09-26,grain,244.92,USD,per_tonne,SYNTHETIC_DEMO
2021-09-27,thermal_coal,133.32,USD,per_tonne,SYNTHETIC_DEMO
2021-09-27,iron_ore,110.32,USD,per_tonne,SYNTHETIC_DEMO
2021-09-27,grain,245.11,USD,per_tonne,SYNTHETIC_DEMO
2021-09-28,thermal_coal,134.31,USD,per_tonne,SYNTHETIC_DEMO
2021-09-28,iron_ore,110.14,USD,per_tonne,SYNTHETIC_DEMO
2021-09-28,grain,244.51,USD,per_tonne,SYNTHETIC_DEMO
2021-09-29,thermal_coal,134.15,USD,per_tonne,SYNTHETIC_DEMO
2021-09-29,iron_ore,110.09,USD,per_tonne,SYNTHETIC_DEMO
2021-09-29,grain,244.14,USD,per_tonne,SYNTHETIC_DEMO
2021-09-30,thermal_coal,132.75,USD,per_tonne,SYNTHETIC_DEMO
2021-09-30,iron_ore,110.21,USD,per_tonne,SYNTHETIC_DEMO
2021-09-30,grain,246.18,USD,per_tonne,SYNTHETIC_DEMO
2021-10-01,thermal_coal,131.89,USD,per_tonne,SYNTHETIC_DEMO
2021-10-01,iron_ore,109.52,USD,per_tonne,SYNTHETIC_DEMO
2021-10-01,grain,246.68,USD,per_tonne,SYNTHETIC_DEMO
2021-10-02,thermal_coal,131.86,USD,per_tonne,SYNTHETIC_DEMO
2021-10-02,iron_ore,109.44,USD,per_tonne,SYNTHETIC_DEMO
2021-10-02,grain,241.97,USD,per_tonne,SYNTHETIC_DEMO
2021-10-03,thermal_coal,132.41,USD,per_tonne,SYNTHETIC_DEMO
2021-10-03,iron_ore,109.51,USD,per_tonne,SYNTHETIC_DEMO
2021-10-03,grain,245.19,USD,per_tonne,SYNTHETIC_DEMO
2021-10-04,thermal_coal,131.56,USD,per_tonne,SYNTHETIC_DEMO
2021-10-04,iron_ore,109.31,USD,per_tonne,SYNTHETIC_DEMO
2021-10-04,grain,245.09,USD,per_tonne,SYNTHETIC_DEMO
2021-10-05,thermal_coal,130.16,USD,per_tonne,SYNTHETIC_DEMO
2021-10-05,iron_ore,109.24,USD,per_tonne,SYNTHETIC_DEMO
2021-10-05,grain,247.32,USD,per_tonne,SYNTHETIC_DEMO
2021-10-06,thermal_coal,129.37,USD,per_tonne,SYNTHETIC_DEMO
2021-10-06,iron_ore,108.68,USD,per_tonne,SYNTHETIC_DEMO
2021-10-06,grain,245.72,USD,per_tonne,SYNTHETIC_DEMO
2021-10-07,thermal_coal,130.61,USD,per_tonne,SYNTHETIC_DEMO
2021-10-07,iron_ore,108.73,USD,per_tonne,SYNTHETIC_DEMO
2021-10-07,grain,246.09,USD,per_tonne,SYNTHETIC_DEMO
2021-10-08,thermal_coal,129.45,USD,per_tonne,SYNTHETIC_DEMO
2021-10-08,iron_ore,109.06,USD,per_tonne,SYNTHETIC_DEMO
2021-10-08,grain,246.88,USD,per_tonne,SYNTHETIC_DEMO
2021-10-09,thermal_coal,128.97,USD,per_tonne,SYNTHETIC_DEMO
2021-10-09,iron_ore,109.65,USD,per_tonne,SYNTHETIC_DEMO
2021-10-09,grain,245.09,USD,per_tonne,SYNTHETIC_DEMO
2021-10-10,thermal_coal,129.34,USD,per_tonne,SYNTHETIC_DEMO
2021-10-10,iron_ore,110.06,USD,per_tonne,SYNTHETIC_DEMO
2021-10-10,grain,247.47,USD,per_tonne,SYNTHETIC_DEMO
2021-10-11,thermal_coal,130.46,USD,per_tonne,SYNTHETIC_DEMO
2021-10-11,iron_ore,109.12,USD,per_tonne,SYNTHETIC_DEMO
2021-10-11,grain,245.87,USD,per_tonne,SYNTHETIC_DEMO
2021-10-12,thermal_coal,129.05,USD,per_tonne,SYNTHETIC_DEMO
2021-10-12,iron_ore,109.18,USD,per_tonne,SYNTHETIC_DEMO
2021-10-12,grain,245.53,USD,per_tonne,SYNTHETIC_DEMO
2021-10-13,thermal_coal,127.79,USD,per_tonne,SYNTHETIC_DEMO
2021-10-13,iron_ore,109.6,USD,per_tonne,SYNTHETIC_DEMO
2021-10-13,grain,243.36,USD,per_tonne,SYNTHETIC_DEMO
2021-10-14,thermal_coal,128.16,USD,per_tonne,SYNTHETIC_DEMO
2021-10-14,iron_ore,110.48,USD,per_tonne,SYNTHETIC_DEMO
2021-10-14,grain,246.84,USD,per_tonne,SYNTHETIC_DEMO
2021-10-15,thermal_coal,128.88,USD,per_tonne,SYNTHETIC_DEMO
2021-10-15,iron_ore,110.01,USD,per_tonne,SYNTHETIC_DEMO
2021-10-15,grain,245.85,USD,per_tonne,SYNTHETIC_DEMO
2021-10-16,thermal_coal,129.01,USD,per_tonne,SYNTHETIC_DEMO
2021-10-16,iron_ore,111.34,USD,per_tonne,SYNTHETIC_DEMO
2021-10-16,grain,246.6,USD,per_tonne,SYNTHETIC_DEMO
2021-10-17,thermal_coal,129.23,USD,per_tonne,SYNTHETIC_DEMO
2021-10-17,iron_ore,111.08,USD,per_tonne,SYNTHETIC_DEMO
2021-10-17,grain,246.43,USD,per_tonne,SYNTHETIC_DEMO
2021-10-18,thermal_coal,130.24,USD,per_tonne,SYNTHETIC_DEMO
2021-10-18,iron_ore,111.37,USD,per_tonne,SYNTHETIC_DEMO
2021-10-18,grain,247.83,USD,per_tonne,SYNTHETIC_DEMO
2021-10-19,thermal_coal,129.89,USD,per_tonne,SYNTHETIC_DEMO
2021-10-19,iron_ore,112.08,USD,per_tonne,SYNTHETIC_DEMO
2021-10-19,grain,251.78,USD,per_tonne,SYNTHETIC_DEMO
2021-10-20,thermal_coal,130.49,USD,per_tonne,SYNTHETIC_DEMO
2021-10-20,iron_ore,111.78,USD,per_tonne,SYNTHETIC_DEMO
2021-10-20,grain,249.23,USD,per_tonne,SYNTHETIC_DEMO
2021-10-21,thermal_coal,130.44,USD,per_tonne,SYNTHETIC_DEMO
2021-10-21,iron_ore,112.91,USD,per_tonne,SYNTHETIC_DEMO
2021-10-21,grain,249.22,USD,per_tonne,SYNTHETIC_DEMO
2021-10-22,thermal_coal,130.06,USD,per_tonne,SYNTHETIC_DEMO
2021-10-22,iron_ore,111.93,USD,per_tonne,SYNTHETIC_DEMO
2021-10-22,grain,249.96,USD,per_tonne,SYNTHETIC_DEMO
2021-10-23,thermal_coal,129.33,USD,per_tonne,SYNTHETIC_DEMO
2021-10-23,iron_ore,113.31,USD,per_tonne,SYNTHETIC_DEMO
2021-10-23,grain,251.92,USD,per_tonne,SYNTHETIC_DEMO
2021-10-24,thermal_coal,128.98,USD,per_tonne,SYNTHETIC_DEMO
2021-10-24,iron_ore,113.29,USD,per_tonne,SYNTHETIC_DEMO
2021-10-24,grain,247.64,USD,per_tonne,SYNTHETIC_DEMO
2021-10-25,thermal_coal,130.55,USD,per_tonne,SYNTHETIC_DEMO
2021-10-25,iron_ore,112.22,USD,per_tonne,SYNTHETIC_DEMO
2021-10-25,grain,250.9,USD,per_tonne,SYNTHETIC_DEMO
2021-10-26,thermal_coal,130.13,USD,per_tonne,SYNTHETIC_DEMO
2021-10-26,iron_ore,111.95,USD,per_tonne,SYNTHETIC_DEMO
2021-10-26,grain,249.84,USD,per_tonne,SYNTHETIC_DEMO
2021-10-27,thermal_coal,130.51,USD,per_tonne,SYNTHETIC_DEMO
2021-10-27,iron_ore,111.42,USD,per_tonne,SYNTHETIC_DEMO
2021-10-27,grain,251.74,USD,per_tonne,SYNTHETIC_DEMO
2021-10-28,thermal_coal,131.45,USD,per_tonne,SYNTHETIC_DEMO
2021-10-28,iron_ore,112.1,USD,per_tonne,SYNTHETIC_DEMO
2021-10-28,grain,251.89,USD,per_tonne,SYNTHETIC_DEMO
2021-10-29,thermal_coal,131.54,USD,per_tonne,SYNTHETIC_DEMO
2021-10-29,iron_ore,111.53,USD,per_tonne,SYNTHETIC_DEMO
2021-10-29,grain,251.33,USD,per_tonne,SYNTHETIC_DEMO
2021-10-30,thermal_coal,130.08,USD,per_tonne,SYNTHETIC_DEMO
2021-10-30,iron_ore,111.49,USD,per_tonne,SYNTHETIC_DEMO
2021-10-30,grain,250.01,USD,per_tonne,SYNTHETIC_DEMO
2021-10-31,thermal_coal,128.27,USD,per_tonne,SYNTHETIC_DEMO
2021-10-31,iron_ore,112.53,USD,per_tonne,SYNTHETIC_DEMO
2021-10-31,grain,251.85,USD,per_tonne,SYNTHETIC_DEMO
2021-11-01,thermal_coal,129.02,USD,per_tonne,SYNTHETIC_DEMO
2021-11-01,iron_ore,112.66,USD,per_tonne,SYNTHETIC_DEMO
2021-11-01,grain,249.92,USD,per_tonne,SYNTHETIC_DEMO
2021-11-02,thermal_coal,129.53,USD,per_tonne,SYNTHETIC_DEMO
2021-11-02,iron_ore,113.31,USD,per_tonne,SYNTHETIC_DEMO
2021-11-02,grain,251.13,USD,per_tonne,SYNTHETIC_DEMO
2021-11-03,thermal_coal,130.97,USD,per_tonne,SYNTHETIC_DEMO
2021-11-03,iron_ore,114.54,USD,per_tonne,SYNTHETIC_DEMO
2021-11-03,grain,256.72,USD,per_tonne,SYNTHETIC_DEMO
2021-11-04,thermal_coal,132.9,USD,per_tonne,SYNTHETIC_DEMO
2021-11-04,iron_ore,114.45,USD,per_tonne,SYNTHETIC_DEMO
2021-11-04,grain,253.33,USD,per_tonne,SYNTHETIC_DEMO
2021-11-05,thermal_coal,132.51,USD,per_tonne,SYNTHETIC_DEMO
2021-11-05,iron_ore,114.57,USD,per_tonne,SYNTHETIC_DEMO
2021-11-05,grain,253.45,USD,per_tonne,SYNTHETIC_DEMO
2021-11-06,thermal_coal,132.52,USD,per_tonne,SYNTHETIC_DEMO
2021-11-06,iron_ore,114.57,USD,per_tonne,SYNTHETIC_DEMO
2021-11-06,grain,254.88,USD,per_tonne,SYNTHETIC_DEMO
2021-11-07,thermal_coal,131.93,USD,per_tonne,SYNTHETIC_DEMO
2021-11-07,iron_ore,114.12,USD,per_tonne,SYNTHETIC_DEMO
2021-11-07,grain,254.58,USD,per_tonne,SYNTHETIC_DEMO
2021-11-08,thermal_coal,130.65,USD,per_tonne,SYNTHETIC_DEMO
2021-11-08,iron_ore,113.46,USD,per_tonne,SYNTHETIC_DEMO
2021-11-08,grain,253.3,USD,per_tonne,SYNTHETIC_DEMO
2021-11-09,thermal_coal,131.15,USD,per_tonne,SYNTHETIC_DEMO
2021-11-09,iron_ore,113.72,USD,per_tonne,SYNTHETIC_DEMO
2021-11-09,grain,256.08,USD,per_tonne,SYNTHETIC_DEMO
2021-11-10,thermal_coal,132.69,USD,per_tonne,SYNTHETIC_DEMO
2021-11-10,iron_ore,115.08,USD,per_tonne,SYNTHETIC_DEMO
2021-11-10,grain,251.65,USD,per_tonne,SYNTHETIC_DEMO
2021-11-11,thermal_coal,132.65,USD,per_tonne,SYNTHETIC_DEMO
2021-11-11,iron_ore,116.02,USD,per_tonne,SYNTHETIC_DEMO
2021-11-11,grain,253.12,USD,per_tonne,SYNTHETIC_DEMO
2021-11-12,thermal_coal,133.63,USD,per_tonne,SYNTHETIC_DEMO
2021-11-12,iron_ore,116.17,USD,per_tonne,SYNTHETIC_DEMO
2021-11-12,grain,254.72,USD,per_tonne,SYNTHETIC_DEMO
2021-11-13,thermal_coal,133.1,USD,per_tonne,SYNTHETIC_DEMO
2021-11-13,iron_ore,115.29,USD,per_tonne,SYNTHETIC_DEMO
2021-11-13,grain,254.46,USD,per_tonne,SYNTHETIC_DEMO
2021-11-14,thermal_coal,132.25,USD,per_tonne,SYNTHETIC_DEMO
2021-11-14,iron_ore,115.71,USD,per_tonne,SYNTHETIC_DEMO
2021-11-14,grain,256.71,USD,per_tonne,SYNTHETIC_DEMO
2021-11-15,thermal_coal,132.85,USD,per_tonne,SYNTHETIC_DEMO
2021-11-15,iron_ore,116.02,USD,per_tonne,SYNTHETIC_DEMO
2021-11-15,grain,254.66,USD,per_tonne,SYNTHETIC_DEMO
2021-11-16,thermal_coal,133.12,USD,per_tonne,SYNTHETIC_DEMO
2021-11-16,iron_ore,116.61,USD,per_tonne,SYNTHETIC_DEMO
2021-11-16,grain,253.12,USD,per_tonne,SYNTHETIC_DEMO
2021-11-17,thermal_coal,133.32,USD,per_tonne,SYNTHETIC_DEMO
2021-11-17,iron_ore,116.73,USD,per_tonne,SYNTHETIC_DEMO
2021-11-17,grain,256.19,USD,per_tonne,SYNTHETIC_DEMO
2021-11-18,thermal_coal,133.13,USD,per_tonne,SYNTHETIC_DEMO
2021-11-18,iron_ore,117.81,USD,per_tonne,SYNTHETIC_DEMO
2021-11-18,grain,256.68,USD,per_tonne,SYNTHETIC_DEMO
2021-11-19,thermal_coal,132.39,USD,per_tonne,SYNTHETIC_DEMO
2021-11-19,iron_ore,118.12,USD,per_tonne,SYNTHETIC_DEMO
2021-11-19,grain,254.69,USD,per_tonne,SYNTHETIC_DEMO
2021-11-20,thermal_coal,133.0,USD,per_tonne,SYNTHETIC_DEMO
2021-11-20,iron_ore,117.76,USD,per_tonne,SYNTHETIC_DEMO
2021-11-20,grain,254.69,USD,per_tonne,SYNTHETIC_DEMO
2021-11-21,thermal_coal,132.61,USD,per_tonne,SYNTHETIC_DEMO
2021-11-21,iron_ore,117.83,USD,per_tonne,SYNTHETIC_DEMO
2021-11-21,grain,256.47,USD,per_tonne,SYNTHETIC_DEMO
2021-11-22,thermal_coal,132.86,USD,per_tonne,SYNTHETIC_DEMO
2021-11-22,iron_ore,117.23,USD,per_tonne,SYNTHETIC_DEMO
2021-11-22,grain,259.03,USD,per_tonne,SYNTHETIC_DEMO
2021-11-23,thermal_coal,133.34,USD,per_tonne,SYNTHETIC_DEMO
2021-11-23,iron_ore,116.96,USD,per_tonne,SYNTHETIC_DEMO
2021-11-23,grain,256.32,USD,per_tonne,SYNTHETIC_DEMO
2021-11-24,thermal_coal,132.5,USD,per_tonne,SYNTHETIC_DEMO
2021-11-24,iron_ore,116.3,USD,per_tonne,SYNTHETIC_DEMO
2021-11-24,grain,260.56,USD,per_tonne,SYNTHETIC_DEMO
2021-11-25,thermal_coal,133.39,USD,per_tonne,SYNTHETIC_DEMO
2021-11-25,iron_ore,115.77,USD,per_tonne,SYNTHETIC_DEMO
2021-11-25,grain,256.1,USD,per_tonne,SYNTHETIC_DEMO
2021-11-26,thermal_coal,133.91,USD,per_tonne,SYNTHETIC_DEMO
2021-11-26,iron_ore,116.84,USD,per_tonne,SYNTHETIC_DEMO
2021-11-26,grain,262.58,USD,per_tonne,SYNTHETIC_DEMO
2021-11-27,thermal_coal,135.54,USD,per_tonne,SYNTHETIC_DEMO
2021-11-27,iron_ore,116.77,USD,per_tonne,SYNTHETIC_DEMO
2021-11-27,grain,261.04,USD,per_tonne,SYNTHETIC_DEMO
2021-11-28,thermal_coal,136.83,USD,per_tonne,SYNTHETIC_DEMO
2021-11-28,iron_ore,116.96,USD,per_tonne,SYNTHETIC_DEMO
2021-11-28,grain,256.36,USD,per_tonne,SYNTHETIC_DEMO
2021-11-29,thermal_coal,138.15,USD,per_tonne,SYNTHETIC_DEMO
2021-11-29,iron_ore,118.06,USD,per_tonne,SYNTHETIC_DEMO
2021-11-29,grain,255.55,USD,per_tonne,SYNTHETIC_DEMO
2021-11-30,thermal_coal,136.4,USD,per_tonne,SYNTHETIC_DEMO
2021-11-30,iron_ore,118.05,USD,per_tonne,SYNTHETIC_DEMO
2021-11-30,grain,260.31,USD,per_tonne,SYNTHETIC_DEMO
2021-12-01,thermal_coal,135.5,USD,per_tonne,SYNTHETIC_DEMO
2021-12-01,iron_ore,116.96,USD,per_tonne,SYNTHETIC_DEMO
2021-12-01,grain,256.52,USD,per_tonne,SYNTHETIC_DEMO
2021-12-02,thermal_coal,137.26,USD,per_tonne,SYNTHETIC_DEMO
2021-12-02,iron_ore,117.66,USD,per_tonne,SYNTHETIC_DEMO
2021-12-02,grain,259.59,USD,per_tonne,SYNTHETIC_DEMO
2021-12-03,thermal_coal,137.91,USD,per_tonne,SYNTHETIC_DEMO
2021-12-03,iron_ore,118.1,USD,per_tonne,SYNTHETIC_DEMO
2021-12-03,grain,261.79,USD,per_tonne,SYNTHETIC_DEMO
2021-12-04,thermal_coal,137.75,USD,per_tonne,SYNTHETIC_DEMO
2021-12-04,iron_ore,119.1,USD,per_tonne,SYNTHETIC_DEMO
2021-12-04,grain,258.37,USD,per_tonne,SYNTHETIC_DEMO
2021-12-05,thermal_coal,139.82,USD,per_tonne,SYNTHETIC_DEMO
2021-12-05,iron_ore,118.54,USD,per_tonne,SYNTHETIC_DEMO
2021-12-05,grain,261.64,USD,per_tonne,SYNTHETIC_DEMO
2021-12-06,thermal_coal,138.28,USD,per_tonne,SYNTHETIC_DEMO
2021-12-06,iron_ore,117.6,USD,per_tonne,SYNTHETIC_DEMO
2021-12-06,grain,257.1,USD,per_tonne,SYNTHETIC_DEMO
2021-12-07,thermal_coal,138.07,USD,per_tonne,SYNTHETIC_DEMO
2021-12-07,iron_ore,117.38,USD,per_tonne,SYNTHETIC_DEMO
2021-12-07,grain,260.75,USD,per_tonne,SYNTHETIC_DEMO
2021-12-08,thermal_coal,138.03,USD,per_tonne,SYNTHETIC_DEMO
2021-12-08,iron_ore,116.64,USD,per_tonne,SYNTHETIC_DEMO
2021-12-08,grain,259.93,USD,per_tonne,SYNTHETIC_DEMO
2021-12-09,thermal_coal,138.05,USD,per_tonne,SYNTHETIC_DEMO
2021-12-09,iron_ore,116.77,USD,per_tonne,SYNTHETIC_DEMO
2021-12-09,grain,260.51,USD,per_tonne,SYNTHETIC_DEMO
2021-12-10,thermal_coal,138.53,USD,per_tonne,SYNTHETIC_DEMO
2021-12-10,iron_ore,116.95,USD,per_tonne,SYNTHETIC_DEMO
2021-12-10,grain,258.56,USD,per_tonne,SYNTHETIC_DEMO
2021-12-11,thermal_coal,139.3,USD,per_tonne,SYNTHETIC_DEMO
2021-12-11,iron_ore,116.27,USD,per_tonne,SYNTHETIC_DEMO
2021-12-11,grain,259.75,USD,per_tonne,SYNTHETIC_DEMO
2021-12-12,thermal_coal,139.76,USD,per_tonne,SYNTHETIC_DEMO
2021-12-12,iron_ore,115.96,USD,per_tonne,SYNTHETIC_DEMO
2021-12-12,grain,262.48,USD,per_tonne,SYNTHETIC_DEMO
2021-12-13,thermal_coal,140.73,USD,per_tonne,SYNTHETIC_DEMO
2021-12-13,iron_ore,115.86,USD,per_tonne,SYNTHETIC_DEMO
2021-12-13,grain,260.93,USD,per_tonne,SYNTHETIC_DEMO
2021-12-14,thermal_coal,138.33,USD,per_tonne,SYNTHETIC_DEMO
2021-12-14,iron_ore,115.7,USD,per_tonne,SYNTHETIC_DEMO
2021-12-14,grain,261.93,USD,per_tonne,SYNTHETIC_DEMO
2021-12-15,thermal_coal,138.68,USD,per_tonne,SYNTHETIC_DEMO
2021-12-15,iron_ore,116.46,USD,per_tonne,SYNTHETIC_DEMO
2021-12-15,grain,263.76,USD,per_tonne,SYNTHETIC_DEMO
2021-12-16,thermal_coal,139.44,USD,per_tonne,SYNTHETIC_DEMO
2021-12-16,iron_ore,116.93,USD,per_tonne,SYNTHETIC_DEMO
2021-12-16,grain,260.66,USD,per_tonne,SYNTHETIC_DEMO
2021-12-17,thermal_coal,139.77,USD,per_tonne,SYNTHETIC_DEMO
2021-12-17,iron_ore,116.48,USD,per_tonne,SYNTHETIC_DEMO
2021-12-17,grain,268.2,USD,per_tonne,SYNTHETIC_DEMO
2021-12-18,thermal_coal,139.43,USD,per_tonne,SYNTHETIC_DEMO
2021-12-18,iron_ore,115.74,USD,per_tonne,SYNTHETIC_DEMO
2021-12-18,grain,258.23,USD,per_tonne,SYNTHETIC_DEMO
2021-12-19,thermal_coal,140.64,USD,per_tonne,SYNTHETIC_DEMO
2021-12-19,iron_ore,113.68,USD,per_tonne,SYNTHETIC_DEMO
2021-12-19,grain,261.66,USD,per_tonne,SYNTHETIC_DEMO
2021-12-20,thermal_coal,141.32,USD,per_tonne,SYNTHETIC_DEMO
2021-12-20,iron_ore,114.2,USD,per_tonne,SYNTHETIC_DEMO
2021-12-20,grain,261.96,USD,per_tonne,SYNTHETIC_DEMO
2021-12-21,thermal_coal,141.1,USD,per_tonne,SYNTHETIC_DEMO
2021-12-21,iron_ore,115.44,USD,per_tonne,SYNTHETIC_DEMO
2021-12-21,grain,258.91,USD,per_tonne,SYNTHETIC_DEMO
2021-12-22,thermal_coal,141.01,USD,per_tonne,SYNTHETIC_DEMO
2021-12-22,iron_ore,115.23,USD,per_tonne,SYNTHETIC_DEMO
2021-12-22,grain,262.5,USD,per_tonne,SYNTHETIC_DEMO
2021-12-23,thermal_coal,141.57,USD,per_tonne,SYNTHETIC_DEMO
2021-12-23,iron_ore,115.43,USD,per_tonne,SYNTHETIC_DEMO
2021-12-23,grain,267.08,USD,per_tonne,SYNTHETIC_DEMO
2021-12-24,thermal_coal,140.78,USD,per_tonne,SYNTHETIC_DEMO
2021-12-24,iron_ore,115.26,USD,per_tonne,SYNTHETIC_DEMO
2021-12-24,grain,264.99,USD,per_tonne,SYNTHETIC_DEMO
2021-12-25,thermal_coal,141.54,USD,per_tonne,SYNTHETIC_DEMO
2021-12-25,iron_ore,115.21,USD,per_tonne,SYNTHETIC_DEMO
2021-12-25,grain,260.79,USD,per_tonne,SYNTHETIC_DEMO
2021-12-26,thermal_coal,141.29,USD,per_tonne,SYNTHETIC_DEMO
2021-12-26,iron_ore,115.42,USD,per_tonne,SYNTHETIC_DEMO
2021-12-26,grain,265.11,USD,per_tonne,SYNTHETIC_DEMO
2021-12-27,thermal_coal,140.87,USD,per_tonne,SYNTHETIC_DEMO
2021-12-27,iron_ore,115.34,USD,per_tonne,SYNTHETIC_DEMO
2021-12-27,grain,264.44,USD,per_tonne,SYNTHETIC_DEMO
2021-12-28,thermal_coal,139.53,USD,per_tonne,SYNTHETIC_DEMO
2021-12-28,iron_ore,115.63,USD,per_tonne,SYNTHETIC_DEMO
2021-12-28,grain,265.87,USD,per_tonne,SYNTHETIC_DEMO
2021-12-29,thermal_coal,139.73,USD,per_tonne,SYNTHETIC_DEMO
2021-12-29,iron_ore,116.07,USD,per_tonne,SYNTHETIC_DEMO
2021-12-29,grain,267.35,USD,per_tonne,SYNTHETIC_DEMO
2021-12-30,thermal_coal,139.24,USD,per_tonne,SYNTHETIC_DEMO
2021-12-30,iron_ore,116.57,USD,per_tonne,SYNTHETIC_DEMO
2021-12-30,grain,263.46,USD,per_tonne,SYNTHETIC_DEMO
2021-12-31,thermal_coal,139.26,USD,per_tonne,SYNTHETIC_DEMO
2021-12-31,iron_ore,117.67,USD,per_tonne,SYNTHETIC_DEMO
2021-12-31,grain,266.27,USD,per_tonne,SYNTHETIC_DEMO
2022-01-01,thermal_coal,139.55,USD,per_tonne,SYNTHETIC_DEMO
2022-01-01,iron_ore,117.0,USD,per_tonne,SYNTHETIC_DEMO
2022-01-01,grain,263.75,USD,per_tonne,SYNTHETIC_DEMO
2022-01-02,thermal_coal,138.79,USD,per_tonne,SYNTHETIC_DEMO
2022-01-02,iron_ore,117.01,USD,per_tonne,SYNTHETIC_DEMO
2022-01-02,grain,261.46,USD,per_tonne,SYNTHETIC_DEMO
2022-01-03,thermal_coal,137.5,USD,per_tonne,SYNTHETIC_DEMO
2022-01-03,iron_ore,117.01,USD,per_tonne,SYNTHETIC_DEMO
2022-01-03,grain,262.87,USD,per_tonne,SYNTHETIC_DEMO
2022-01-04,thermal_coal,136.89,USD,per_tonne,SYNTHETIC_DEMO
