date,indicator_name,value,unit,source
2022-01-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-09,USD_INR,84.726,INR,SYNTHETIC_DEMO
2022-01-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-10,USD_INR,84.686,INR,SYNTHETIC_DEMO
2022-01-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-11,USD_INR,84.65,INR,SYNTHETIC_DEMO
2022-01-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-12,USD_INR,84.688,INR,SYNTHETIC_DEMO
2022-01-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-13,USD_INR,84.698,INR,SYNTHETIC_DEMO
2022-01-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-14,USD_INR,84.728,INR,SYNTHETIC_DEMO
2022-01-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-15,USD_INR,84.722,INR,SYNTHETIC_DEMO
2022-01-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-16,USD_INR,84.741,INR,SYNTHETIC_DEMO
2022-01-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-17,USD_INR,84.783,INR,SYNTHETIC_DEMO
2022-01-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-18,USD_INR,84.792,INR,SYNTHETIC_DEMO
2022-01-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-19,USD_INR,84.785,INR,SYNTHETIC_DEMO
2022-01-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-20,USD_INR,84.776,INR,SYNTHETIC_DEMO
2022-01-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-21,USD_INR,84.821,INR,SYNTHETIC_DEMO
2022-01-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-22,USD_INR,84.82,INR,SYNTHETIC_DEMO
2022-01-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-23,USD_INR,84.82,INR,SYNTHETIC_DEMO
2022-01-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-24,USD_INR,84.83,INR,SYNTHETIC_DEMO
2022-01-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-25,USD_INR,84.842,INR,SYNTHETIC_DEMO
2022-01-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-26,USD_INR,84.796,INR,SYNTHETIC_DEMO
2022-01-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-27,USD_INR,84.791,INR,SYNTHETIC_DEMO
2022-01-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-28,USD_INR,84.815,INR,SYNTHETIC_DEMO
2022-01-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-29,USD_INR,84.85,INR,SYNTHETIC_DEMO
2022-01-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-30,USD_INR,84.841,INR,SYNTHETIC_DEMO
2022-01-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-01-31,USD_INR,84.901,INR,SYNTHETIC_DEMO
2022-01-31,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-01,USD_INR,84.924,INR,SYNTHETIC_DEMO
2022-02-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-02,USD_INR,84.956,INR,SYNTHETIC_DEMO
2022-02-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-03,USD_INR,84.971,INR,SYNTHETIC_DEMO
2022-02-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-04,USD_INR,85.011,INR,SYNTHETIC_DEMO
2022-02-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-05,USD_INR,85.029,INR,SYNTHETIC_DEMO
2022-02-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-06,USD_INR,84.984,INR,SYNTHETIC_DEMO
2022-02-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-07,USD_INR,84.977,INR,SYNTHETIC_DEMO
2022-02-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-08,USD_INR,84.975,INR,SYNTHETIC_DEMO
2022-02-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-09,USD_INR,85.017,INR,SYNTHETIC_DEMO
2022-02-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-10,USD_INR,85.008,INR,SYNTHETIC_DEMO
2022-02-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-11,USD_INR,85.021,INR,SYNTHETIC_DEMO
2022-02-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-12,USD_INR,84.982,INR,SYNTHETIC_DEMO
2022-02-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-13,USD_INR,84.998,INR,SYNTHETIC_DEMO
2022-02-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-14,USD_INR,85.024,INR,SYNTHETIC_DEMO
2022-02-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-15,USD_INR,85.014,INR,SYNTHETIC_DEMO
2022-02-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-16,USD_INR,85.05,INR,SYNTHETIC_DEMO
2022-02-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-17,USD_INR,85.114,INR,SYNTHETIC_DEMO
2022-02-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-18,USD_INR,85.062,INR,SYNTHETIC_DEMO
2022-02-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-19,USD_INR,85.016,INR,SYNTHETIC_DEMO
2022-02-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-20,USD_INR,85.006,INR,SYNTHETIC_DEMO
2022-02-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-21,USD_INR,84.954,INR,SYNTHETIC_DEMO
2022-02-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-22,USD_INR,84.956,INR,SYNTHETIC_DEMO
2022-02-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-23,USD_INR,84.882,INR,SYNTHETIC_DEMO
2022-02-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-24,USD_INR,84.897,INR,SYNTHETIC_DEMO
2022-02-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-25,USD_INR,84.92,INR,SYNTHETIC_DEMO
2022-02-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-26,USD_INR,84.855,INR,SYNTHETIC_DEMO
2022-02-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-27,USD_INR,84.844,INR,SYNTHETIC_DEMO
2022-02-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-02-28,USD_INR,84.85,INR,SYNTHETIC_DEMO
2022-02-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-01,USD_INR,84.826,INR,SYNTHETIC_DEMO
2022-03-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-02,USD_INR,84.843,INR,SYNTHETIC_DEMO
2022-03-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-03,USD_INR,84.774,INR,SYNTHETIC_DEMO
2022-03-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-04,USD_INR,84.754,INR,SYNTHETIC_DEMO
2022-03-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-05,USD_INR,84.794,INR,SYNTHETIC_DEMO
2022-03-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-06,USD_INR,84.771,INR,SYNTHETIC_DEMO
2022-03-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-07,USD_INR,84.811,INR,SYNTHETIC_DEMO
2022-03-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-08,USD_INR,84.841,INR,SYNTHETIC_DEMO
2022-03-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-09,USD_INR,84.85,INR,SYNTHETIC_DEMO
2022-03-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-10,USD_INR,84.843,INR,SYNTHETIC_DEMO
2022-03-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-11,USD_INR,84.897,INR,SYNTHETIC_DEMO
2022-03-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-12,USD_INR,84.851,INR,SYNTHETIC_DEMO
2022-03-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-13,USD_INR,84.846,INR,SYNTHETIC_DEMO
2022-03-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-14,USD_INR,84.847,INR,SYNTHETIC_DEMO
2022-03-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-15,USD_INR,84.819,INR,SYNTHETIC_DEMO
2022-03-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-16,USD_INR,84.845,INR,SYNTHETIC_DEMO
2022-03-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-17,USD_INR,84.837,INR,SYNTHETIC_DEMO
2022-03-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-18,USD_INR,84.898,INR,SYNTHETIC_DEMO
2022-03-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-19,USD_INR,84.902,INR,SYNTHETIC_DEMO
2022-03-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-20,USD_INR,84.848,INR,SYNTHETIC_DEMO
2022-03-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-21,USD_INR,84.883,INR,SYNTHETIC_DEMO
2022-03-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-22,USD_INR,84.815,INR,SYNTHETIC_DEMO
2022-03-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-23,USD_INR,84.715,INR,SYNTHETIC_DEMO
2022-03-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-24,USD_INR,84.669,INR,SYNTHETIC_DEMO
2022-03-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-25,USD_INR,84.727,INR,SYNTHETIC_DEMO
2022-03-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-26,USD_INR,84.718,INR,SYNTHETIC_DEMO
2022-03-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-27,USD_INR,84.752,INR,SYNTHETIC_DEMO
2022-03-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-28,USD_INR,84.778,INR,SYNTHETIC_DEMO
2022-03-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-29,USD_INR,84.766,INR,SYNTHETIC_DEMO
2022-03-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-30,USD_INR,84.759,INR,SYNTHETIC_DEMO
2022-03-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-03-31,USD_INR,84.788,INR,SYNTHETIC_DEMO
2022-03-31,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-01,USD_INR,84.847,INR,SYNTHETIC_DEMO
2022-04-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-02,USD_INR,84.845,INR,SYNTHETIC_DEMO
2022-04-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-03,USD_INR,84.807,INR,SYNTHETIC_DEMO
2022-04-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-04,USD_INR,84.79,INR,SYNTHETIC_DEMO
2022-04-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-05,USD_INR,84.848,INR,SYNTHETIC_DEMO
2022-04-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-06,USD_INR,84.819,INR,SYNTHETIC_DEMO
2022-04-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-07,USD_INR,84.856,INR,SYNTHETIC_DEMO
2022-04-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-08,USD_INR,84.801,INR,SYNTHETIC_DEMO
2022-04-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-09,USD_INR,84.852,INR,SYNTHETIC_DEMO
2022-04-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-10,USD_INR,84.853,INR,SYNTHETIC_DEMO
2022-04-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-11,USD_INR,84.906,INR,SYNTHETIC_DEMO
2022-04-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-12,USD_INR,84.848,INR,SYNTHETIC_DEMO
2022-04-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-13,USD_INR,84.818,INR,SYNTHETIC_DEMO
2022-04-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-14,USD_INR,84.82,INR,SYNTHETIC_DEMO
2022-04-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-15,USD_INR,84.784,INR,SYNTHETIC_DEMO
2022-04-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-16,USD_INR,84.772,INR,SYNTHETIC_DEMO
2022-04-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-17,USD_INR,84.849,INR,SYNTHETIC_DEMO
2022-04-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-18,USD_INR,84.804,INR,SYNTHETIC_DEMO
2022-04-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-19,USD_INR,84.821,INR,SYNTHETIC_DEMO
2022-04-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-20,USD_INR,84.902,INR,SYNTHETIC_DEMO
2022-04-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-21,USD_INR,84.92,INR,SYNTHETIC_DEMO
2022-04-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-22,USD_INR,84.916,INR,SYNTHETIC_DEMO
2022-04-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-23,USD_INR,84.914,INR,SYNTHETIC_DEMO
2022-04-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-24,USD_INR,84.937,INR,SYNTHETIC_DEMO
2022-04-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-25,USD_INR,85.019,INR,SYNTHETIC_DEMO
2022-04-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-26,USD_INR,84.996,INR,SYNTHETIC_DEMO
2022-04-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-27,USD_INR,85.013,INR,SYNTHETIC_DEMO
2022-04-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-28,USD_INR,85.076,INR,SYNTHETIC_DEMO
2022-04-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-29,USD_INR,85.11,INR,SYNTHETIC_DEMO
2022-04-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-04-30,USD_INR,85.184,INR,SYNTHETIC_DEMO
2022-04-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-01,USD_INR,85.12,INR,SYNTHETIC_DEMO
2022-05-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-02,USD_INR,85.101,INR,SYNTHETIC_DEMO
2022-05-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-03,USD_INR,85.058,INR,SYNTHETIC_DEMO
2022-05-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-04,USD_INR,85.066,INR,SYNTHETIC_DEMO
2022-05-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-05,USD_INR,85.088,INR,SYNTHETIC_DEMO
2022-05-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-06,USD_INR,85.063,INR,SYNTHETIC_DEMO
2022-05-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-07,USD_INR,85.016,INR,SYNTHETIC_DEMO
2022-05-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-08,USD_INR,84.955,INR,SYNTHETIC_DEMO
2022-05-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-09,USD_INR,84.916,INR,SYNTHETIC_DEMO
2022-05-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-10,USD_INR,84.975,INR,SYNTHETIC_DEMO
2022-05-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-11,USD_INR,84.935,INR,SYNTHETIC_DEMO
2022-05-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-12,USD_INR,85.007,INR,SYNTHETIC_DEMO
2022-05-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-13,USD_INR,85.047,INR,SYNTHETIC_DEMO
2022-05-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-14,USD_INR,84.953,INR,SYNTHETIC_DEMO
2022-05-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-15,USD_INR,84.921,INR,SYNTHETIC_DEMO
2022-05-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-16,USD_INR,84.841,INR,SYNTHETIC_DEMO
2022-05-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-17,USD_INR,84.809,INR,SYNTHETIC_DEMO
2022-05-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-18,USD_INR,84.796,INR,SYNTHETIC_DEMO
2022-05-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-19,USD_INR,84.842,INR,SYNTHETIC_DEMO
2022-05-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-20,USD_INR,84.873,INR,SYNTHETIC_DEMO
2022-05-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-21,USD_INR,84.917,INR,SYNTHETIC_DEMO
2022-05-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-22,USD_INR,84.909,INR,SYNTHETIC_DEMO
2022-05-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-23,USD_INR,84.951,INR,SYNTHETIC_DEMO
2022-05-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-24,USD_INR,85.018,INR,SYNTHETIC_DEMO
2022-05-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-25,USD_INR,84.984,INR,SYNTHETIC_DEMO
2022-05-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-26,USD_INR,85.031,INR,SYNTHETIC_DEMO
2022-05-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-27,USD_INR,85.066,INR,SYNTHETIC_DEMO
2022-05-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-28,USD_INR,85.049,INR,SYNTHETIC_DEMO
2022-05-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-29,USD_INR,85.045,INR,SYNTHETIC_DEMO
2022-05-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-30,USD_INR,85.005,INR,SYNTHETIC_DEMO
2022-05-30,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-05-31,USD_INR,84.945,INR,SYNTHETIC_DEMO
2022-05-31,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-01,USD_INR,84.912,INR,SYNTHETIC_DEMO
2022-06-01,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-02,USD_INR,84.917,INR,SYNTHETIC_DEMO
2022-06-02,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-03,USD_INR,84.919,INR,SYNTHETIC_DEMO
2022-06-03,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-04,USD_INR,84.889,INR,SYNTHETIC_DEMO
2022-06-04,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-05,USD_INR,84.845,INR,SYNTHETIC_DEMO
2022-06-05,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-06,USD_INR,84.855,INR,SYNTHETIC_DEMO
2022-06-06,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-07,USD_INR,84.839,INR,SYNTHETIC_DEMO
2022-06-07,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-08,USD_INR,84.741,INR,SYNTHETIC_DEMO
2022-06-08,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-09,USD_INR,84.738,INR,SYNTHETIC_DEMO
2022-06-09,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-10,USD_INR,84.771,INR,SYNTHETIC_DEMO
2022-06-10,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-11,USD_INR,84.793,INR,SYNTHETIC_DEMO
2022-06-11,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-12,USD_INR,84.798,INR,SYNTHETIC_DEMO
2022-06-12,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-13,USD_INR,84.809,INR,SYNTHETIC_DEMO
2022-06-13,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-14,USD_INR,84.825,INR,SYNTHETIC_DEMO
2022-06-14,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-15,USD_INR,84.823,INR,SYNTHETIC_DEMO
2022-06-15,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-16,USD_INR,84.843,INR,SYNTHETIC_DEMO
2022-06-16,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-17,USD_INR,84.832,INR,SYNTHETIC_DEMO
2022-06-17,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-18,USD_INR,84.849,INR,SYNTHETIC_DEMO
2022-06-18,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-19,USD_INR,84.805,INR,SYNTHETIC_DEMO
2022-06-19,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-20,USD_INR,84.841,INR,SYNTHETIC_DEMO
2022-06-20,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-21,USD_INR,84.808,INR,SYNTHETIC_DEMO
2022-06-21,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-22,USD_INR,84.844,INR,SYNTHETIC_DEMO
2022-06-22,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-23,USD_INR,84.884,INR,SYNTHETIC_DEMO
2022-06-23,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-24,USD_INR,84.934,INR,SYNTHETIC_DEMO
2022-06-24,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-25,USD_INR,85.006,INR,SYNTHETIC_DEMO
2022-06-25,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-26,USD_INR,85.021,INR,SYNTHETIC_DEMO
2022-06-26,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-27,USD_INR,84.982,INR,SYNTHETIC_DEMO
2022-06-27,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-28,USD_INR,85.051,INR,SYNTHETIC_DEMO
2022-06-28,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
2022-06-29,USD_INR,85.09,INR,SYNTHETIC_DEMO
2022-06-29,INDIA_MANUFACTURING_PMI,57.2,index_points,SYNTHETIC_DEMO
