date,location,fuel_type,price_usd_mt,source
2022-03-08,SGP_SIN,MGO,689.13,SYNTHETIC_DEMO
2022-03-08,LKA_CMB,VLSFO,557.4,SYNTHETIC_DEMO
2022-03-08,LKA_CMB,MGO,706.36,SYNTHETIC_DEMO
2022-03-08,ARE_FUJ,VLSFO,538.37,SYNTHETIC_DEMO
2022-03-08,ARE_FUJ,MGO,682.24,SYNTHETIC_DEMO
2022-03-09,SGP_SIN,VLSFO,536.31,SYNTHETIC_DEMO
2022-03-09,SGP_SIN,MGO,688.15,SYNTHETIC_DEMO
2022-03-09,LKA_CMB,VLSFO,549.72,SYNTHETIC_DEMO
2022-03-09,LKA_CMB,MGO,705.35,SYNTHETIC_DEMO
2022-03-09,ARE_FUJ,VLSFO,530.95,SYNTHETIC_DEMO
2022-03-09,ARE_FUJ,MGO,681.27,SYNTHETIC_DEMO
2022-03-10,SGP_SIN,VLSFO,551.74,SYNTHETIC_DEMO
2022-03-10,SGP_SIN,MGO,714.22,SYNTHETIC_DEMO
2022-03-10,LKA_CMB,VLSFO,565.53,SYNTHETIC_DEMO
2022-03-10,LKA_CMB,MGO,732.07,SYNTHETIC_DEMO
2022-03-10,ARE_FUJ,VLSFO,546.22,SYNTHETIC_DEMO
2022-03-10,ARE_FUJ,MGO,707.07,SYNTHETIC_DEMO
2022-03-11,SGP_SIN,VLSFO,544.47,SYNTHETIC_DEMO
2022-03-11,SGP_SIN,MGO,695.88,SYNTHETIC_DEMO
2022-03-11,LKA_CMB,VLSFO,558.08,SYNTHETIC_DEMO
2022-03-11,LKA_CMB,MGO,713.28,SYNTHETIC_DEMO
2022-03-11,ARE_FUJ,VLSFO,539.03,SYNTHETIC_DEMO
2022-03-11,ARE_FUJ,MGO,688.92,SYNTHETIC_DEMO
2022-03-12,SGP_SIN,VLSFO,545.75,SYNTHETIC_DEMO
2022-03-12,SGP_SIN,MGO,691.23,SYNTHETIC_DEMO
2022-03-12,LKA_CMB,VLSFO,559.39,SYNTHETIC_DEMO
2022-03-12,LKA_CMB,MGO,708.51,SYNTHETIC_DEMO
2022-03-12,ARE_FUJ,VLSFO,540.29,SYNTHETIC_DEMO
2022-03-12,ARE_FUJ,MGO,684.32,SYNTHETIC_DEMO
2022-03-13,SGP_SIN,VLSFO,540.72,SYNTHETIC_DEMO
2022-03-13,SGP_SIN,MGO,697.92,SYNTHETIC_DEMO
2022-03-13,LKA_CMB,VLSFO,554.24,SYNTHETIC_DEMO
2022-03-13,LKA_CMB,MGO,715.37,SYNTHETIC_DEMO
2022-03-13,ARE_FUJ,VLSFO,535.31,SYNTHETIC_DEMO
2022-03-13,ARE_FUJ,MGO,690.94,SYNTHETIC_DEMO
2022-03-14,SGP_SIN,VLSFO,545.05,SYNTHETIC_DEMO
2022-03-14,SGP_SIN,MGO,701.66,SYNTHETIC_DEMO
2022-03-14,LKA_CMB,VLSFO,558.67,SYNTHETIC_DEMO
2022-03-14,LKA_CMB,MGO,719.21,SYNTHETIC_DEMO
2022-03-14,ARE_FUJ,VLSFO,539.6,SYNTHETIC_DEMO
2022-03-14,ARE_FUJ,MGO,694.65,SYNTHETIC_DEMO
2022-03-15,SGP_SIN,VLSFO,556.11,SYNTHETIC_DEMO
2022-03-15,SGP_SIN,MGO,717.68,SYNTHETIC_DEMO
2022-03-15,LKA_CMB,VLSFO,570.01,SYNTHETIC_DEMO
2022-03-15,LKA_CMB,MGO,735.62,SYNTHETIC_DEMO
2022-03-15,ARE_FUJ,VLSFO,550.55,SYNTHETIC_DEMO
2022-03-15,ARE_FUJ,MGO,710.5,SYNTHETIC_DEMO
2022-03-16,SGP_SIN,VLSFO,549.25,SYNTHETIC_DEMO
2022-03-16,SGP_SIN,MGO,697.48,SYNTHETIC_DEMO
2022-03-16,LKA_CMB,VLSFO,562.99,SYNTHETIC_DEMO
2022-03-16,LKA_CMB,MGO,714.92,SYNTHETIC_DEMO
2022-03-16,ARE_FUJ,VLSFO,543.76,SYNTHETIC_DEMO
2022-03-16,ARE_FUJ,MGO,690.51,SYNTHETIC_DEMO
2022-03-17,SGP_SIN,VLSFO,560.78,SYNTHETIC_DEMO
2022-03-17,SGP_SIN,MGO,709.36,SYNTHETIC_DEMO
2022-03-17,LKA_CMB,VLSFO,574.8,SYNTHETIC_DEMO
2022-03-17,LKA_CMB,MGO,727.09,SYNTHETIC_DEMO
2022-03-17,ARE_FUJ,VLSFO,555.18,SYNTHETIC_DEMO
2022-03-17,ARE_FUJ,MGO,702.27,SYNTHETIC_DEMO
2022-03-18,SGP_SIN,VLSFO,559.71,SYNTHETIC_DEMO
2022-03-18,SGP_SIN,MGO,715.8,SYNTHETIC_DEMO
2022-03-18,LKA_CMB,VLSFO,573.7,SYNTHETIC_DEMO
2022-03-18,LKA_CMB,MGO,733.7,SYNTHETIC_DEMO
2022-03-18,ARE_FUJ,VLSFO,554.11,SYNTHETIC_DEMO
2022-03-18,ARE_FUJ,MGO,708.64,SYNTHETIC_DEMO
2022-03-19,SGP_SIN,VLSFO,543.16,SYNTHETIC_DEMO
2022-03-19,SGP_SIN,MGO,696.84,SYNTHETIC_DEMO
2022-03-19,LKA_CMB,VLSFO,556.74,SYNTHETIC_DEMO
2022-03-19,LKA_CMB,MGO,714.26,SYNTHETIC_DEMO
2022-03-19,ARE_FUJ,VLSFO,537.73,SYNTHETIC_DEMO
2022-03-19,ARE_FUJ,MGO,689.87,SYNTHETIC_DEMO
2022-03-20,SGP_SIN,VLSFO,545.68,SYNTHETIC_DEMO
2022-03-20,SGP_SIN,MGO,692.64,SYNTHETIC_DEMO
2022-03-20,LKA_CMB,VLSFO,559.32,SYNTHETIC_DEMO
2022-03-20,LKA_CMB,MGO,709.95,SYNTHETIC_DEMO
2022-03-20,ARE_FUJ,VLSFO,540.22,SYNTHETIC_DEMO
2022-03-20,ARE_FUJ,MGO,685.71,SYNTHETIC_DEMO
2022-03-21,SGP_SIN,VLSFO,547.72,SYNTHETIC_DEMO
2022-03-21,SGP_SIN,MGO,690.37,SYNTHETIC_DEMO
2022-03-21,LKA_CMB,VLSFO,561.41,SYNTHETIC_DEMO
2022-03-21,LKA_CMB,MGO,707.63,SYNTHETIC_DEMO
2022-03-21,ARE_FUJ,VLSFO,542.24,SYNTHETIC_DEMO
2022-03-21,ARE_FUJ,MGO,683.47,SYNTHETIC_DEMO
2022-03-22,SGP_SIN,VLSFO,535.94,SYNTHETIC_DEMO
2022-03-22,SGP_SIN,MGO,693.76,SYNTHETIC_DEMO
2022-03-22,LKA_CMB,VLSFO,549.34,SYNTHETIC_DEMO
2022-03-22,LKA_CMB,MGO,711.11,SYNTHETIC_DEMO
2022-03-22,ARE_FUJ,VLSFO,530.58,SYNTHETIC_DEMO
2022-03-22,ARE_FUJ,MGO,686.82,SYNTHETIC_DEMO
2022-03-23,SGP_SIN,VLSFO,551.77,SYNTHETIC_DEMO
2022-03-23,SGP_SIN,MGO,715.85,SYNTHETIC_DEMO
2022-03-23,LKA_CMB,VLSFO,565.56,SYNTHETIC_DEMO
2022-03-23,LKA_CMB,MGO,733.74,SYNTHETIC_DEMO
2022-03-23,ARE_FUJ,VLSFO,546.25,SYNTHETIC_DEMO
2022-03-23,ARE_FUJ,MGO,708.69,SYNTHETIC_DEMO
2022-03-24,SGP_SIN,VLSFO,540.7,SYNTHETIC_DEMO
2022-03-24,SGP_SIN,MGO,694.8,SYNTHETIC_DEMO
2022-03-24,LKA_CMB,VLSFO,554.22,SYNTHETIC_DEMO
2022-03-24,LKA_CMB,MGO,712.17,SYNTHETIC_DEMO
2022-03-24,ARE_FUJ,VLSFO,535.29,SYNTHETIC_DEMO
2022-03-24,ARE_FUJ,MGO,687.85,SYNTHETIC_DEMO
2022-03-25,SGP_SIN,VLSFO,547.43,SYNTHETIC_DEMO
2022-03-25,SGP_SIN,MGO,696.47,SYNTHETIC_DEMO
2022-03-25,LKA_CMB,VLSFO,561.12,SYNTHETIC_DEMO
2022-03-25,LKA_CMB,MGO,713.88,SYNTHETIC_DEMO
2022-03-25,ARE_FUJ,VLSFO,541.96,SYNTHETIC_DEMO
2022-03-25,ARE_FUJ,MGO,689.51,SYNTHETIC_DEMO
2022-03-26,SGP_SIN,VLSFO,527.51,SYNTHETIC_DEMO
2022-03-26,SGP_SIN,MGO,680.0,SYNTHETIC_DEMO
2022-03-26,LKA_CMB,VLSFO,540.69,SYNTHETIC_DEMO
2022-03-26,LKA_CMB,MGO,697.0,SYNTHETIC_DEMO
2022-03-26,ARE_FUJ,VLSFO,522.23,SYNTHETIC_DEMO
2022-03-26,ARE_FUJ,MGO,673.2,SYNTHETIC_DEMO
2022-03-27,SGP_SIN,VLSFO,550.71,SYNTHETIC_DEMO
2022-03-27,SGP_SIN,MGO,706.8,SYNTHETIC_DEMO
2022-03-27,LKA_CMB,VLSFO,564.48,SYNTHETIC_DEMO
2022-03-27,LKA_CMB,MGO,724.47,SYNTHETIC_DEMO
2022-03-27,ARE_FUJ,VLSFO,545.2,SYNTHETIC_DEMO
2022-03-27,ARE_FUJ,MGO,699.73,SYNTHETIC_DEMO
2022-03-28,SGP_SIN,VLSFO,560.19,SYNTHETIC_DEMO
2022-03-28,SGP_SIN,MGO,708.63,SYNTHETIC_DEMO
2022-03-28,LKA_CMB,VLSFO,574.19,SYNTHETIC_DEMO
2022-03-28,LKA_CMB,MGO,726.35,SYNTHETIC_DEMO
2022-03-28,ARE_FUJ,VLSFO,554.59,SYNTHETIC_DEMO
2022-03-28,ARE_FUJ,MGO,701.54,SYNTHETIC_DEMO
2022-03-29,SGP_SIN,VLSFO,563.43,SYNTHETIC_DEMO
2022-03-29,SGP_SIN,MGO,729.12,SYNTHETIC_DEMO
2022-03-29,LKA_CMB,VLSFO,577.52,SYNTHETIC_DEMO
2022-03-29,LKA_CMB,MGO,747.35,SYNTHETIC_DEMO
2022-03-29,ARE_FUJ,VLSFO,557.8,SYNTHETIC_DEMO
2022-03-29,ARE_FUJ,MGO,721.83,SYNTHETIC_DEMO
2022-03-30,SGP_SIN,VLSFO,558.52,SYNTHETIC_DEMO
2022-03-30,SGP_SIN,MGO,707.29,SYNTHETIC_DEMO
2022-03-30,LKA_CMB,VLSFO,572.48,SYNTHETIC_DEMO
2022-03-30,LKA_CMB,MGO,724.98,SYNTHETIC_DEMO
2022-03-30,ARE_FUJ,VLSFO,552.94,SYNTHETIC_DEMO
2022-03-30,ARE_FUJ,MGO,700.22,SYNTHETIC_DEMO
2022-03-31,SGP_SIN,VLSFO,568.38,SYNTHETIC_DEMO
2022-03-31,SGP_SIN,MGO,725.62,SYNTHETIC_DEMO
2022-03-31,LKA_CMB,VLSFO,582.59,SYNTHETIC_DEMO
2022-03-31,LKA_CMB,MGO,743.76,SYNTHETIC_DEMO
2022-03-31,ARE_FUJ,VLSFO,562.7,SYNTHETIC_DEMO
2022-03-31,ARE_FUJ,MGO,718.36,SYNTHETIC_DEMO
2022-04-01,SGP_SIN,VLSFO,563.23,SYNTHETIC_DEMO
2022-04-01,SGP_SIN,MGO,718.3,SYNTHETIC_DEMO
2022-04-01,LKA_CMB,VLSFO,577.31,SYNTHETIC_DEMO
2022-04-01,LKA_CMB,MGO,736.25,SYNTHETIC_DEMO
2022-04-01,ARE_FUJ,VLSFO,557.59,SYNTHETIC_DEMO
2022-04-01,ARE_FUJ,MGO,711.11,SYNTHETIC_DEMO
2022-04-02,SGP_SIN,VLSFO,561.89,SYNTHETIC_DEMO
2022-04-02,SGP_SIN,MGO,716.34,SYNTHETIC_DEMO
2022-04-02,LKA_CMB,VLSFO,575.93,SYNTHETIC_DEMO
2022-04-02,LKA_CMB,MGO,734.25,SYNTHETIC_DEMO
2022-04-02,ARE_FUJ,VLSFO,556.27,SYNTHETIC_DEMO
2022-04-02,ARE_FUJ,MGO,709.17,SYNTHETIC_DEMO
2022-04-03,SGP_SIN,VLSFO,573.82,SYNTHETIC_DEMO
2022-04-03,SGP_SIN,MGO,736.6,SYNTHETIC_DEMO
2022-04-03,LKA_CMB,VLSFO,588.17,SYNTHETIC_DEMO
2022-04-03,LKA_CMB,MGO,755.01,SYNTHETIC_DEMO
2022-04-03,ARE_FUJ,VLSFO,568.09,SYNTHETIC_DEMO
2022-04-03,ARE_FUJ,MGO,729.23,SYNTHETIC_DEMO
2022-04-04,SGP_SIN,VLSFO,563.22,SYNTHETIC_DEMO
2022-04-04,SGP_SIN,MGO,733.53,SYNTHETIC_DEMO
2022-04-04,LKA_CMB,VLSFO,577.3,SYNTHETIC_DEMO
2022-04-04,LKA_CMB,MGO,751.87,SYNTHETIC_DEMO
2022-04-04,ARE_FUJ,VLSFO,557.59,SYNTHETIC_DEMO
2022-04-04,ARE_FUJ,MGO,726.2,SYNTHETIC_DEMO
2022-04-05,SGP_SIN,VLSFO,576.37,SYNTHETIC_DEMO
2022-04-05,SGP_SIN,MGO,750.41,SYNTHETIC_DEMO
2022-04-05,LKA_CMB,VLSFO,590.78,SYNTHETIC_DEMO
2022-04-05,LKA_CMB,MGO,769.17,SYNTHETIC_DEMO
2022-04-05,ARE_FUJ,VLSFO,570.6,SYNTHETIC_DEMO
2022-04-05,ARE_FUJ,MGO,742.91,SYNTHETIC_DEMO
2022-04-06,SGP_SIN,VLSFO,569.59,SYNTHETIC_DEMO
2022-04-06,SGP_SIN,MGO,735.54,SYNTHETIC_DEMO
2022-04-06,LKA_CMB,VLSFO,583.83,SYNTHETIC_DEMO
2022-04-06,LKA_CMB,MGO,753.93,SYNTHETIC_DEMO
2022-04-06,ARE_FUJ,VLSFO,563.9,SYNTHETIC_DEMO
2022-04-06,ARE_FUJ,MGO,728.19,SYNTHETIC_DEMO
2022-04-07,SGP_SIN,VLSFO,567.28,SYNTHETIC_DEMO
2022-04-07,SGP_SIN,MGO,738.46,SYNTHETIC_DEMO
2022-04-07,LKA_CMB,VLSFO,581.46,SYNTHETIC_DEMO
2022-04-07,LKA_CMB,MGO,756.92,SYNTHETIC_DEMO
2022-04-07,ARE_FUJ,VLSFO,561.6,SYNTHETIC_DEMO
2022-04-07,ARE_FUJ,MGO,731.07,SYNTHETIC_DEMO
2022-04-08,SGP_SIN,VLSFO,560.07,SYNTHETIC_DEMO
2022-04-08,SGP_SIN,MGO,725.74,SYNTHETIC_DEMO
2022-04-08,LKA_CMB,VLSFO,574.07,SYNTHETIC_DEMO
2022-04-08,LKA_CMB,MGO,743.89,SYNTHETIC_DEMO
2022-04-08,ARE_FUJ,VLSFO,554.47,SYNTHETIC_DEMO
2022-04-08,ARE_FUJ,MGO,718.48,SYNTHETIC_DEMO
2022-04-09,SGP_SIN,VLSFO,564.17,SYNTHETIC_DEMO
2022-04-09,SGP_SIN,MGO,723.95,SYNTHETIC_DEMO
2022-04-09,LKA_CMB,VLSFO,578.27,SYNTHETIC_DEMO
2022-04-09,LKA_CMB,MGO,742.05,SYNTHETIC_DEMO
2022-04-09,ARE_FUJ,VLSFO,558.52,SYNTHETIC_DEMO
2022-04-09,ARE_FUJ,MGO,716.71,SYNTHETIC_DEMO
2022-04-10,SGP_SIN,VLSFO,553.24,SYNTHETIC_DEMO
2022-04-10,SGP_SIN,MGO,711.16,SYNTHETIC_DEMO
2022-04-10,LKA_CMB,VLSFO,567.08,SYNTHETIC_DEMO
2022-04-10,LKA_CMB,MGO,728.94,SYNTHETIC_DEMO
2022-04-10,ARE_FUJ,VLSFO,547.71,SYNTHETIC_DEMO
2022-04-10,ARE_FUJ,MGO,704.05,SYNTHETIC_DEMO
2022-04-11,SGP_SIN,VLSFO,559.39,SYNTHETIC_DEMO
2022-04-11,SGP_SIN,MGO,717.93,SYNTHETIC_DEMO
2022-04-11,LKA_CMB,VLSFO,573.38,SYNTHETIC_DEMO
2022-04-11,LKA_CMB,MGO,735.88,SYNTHETIC_DEMO
2022-04-11,ARE_FUJ,VLSFO,553.8,SYNTHETIC_DEMO
2022-04-11,ARE_FUJ,MGO,710.75,SYNTHETIC_DEMO
2022-04-12,SGP_SIN,VLSFO,560.97,SYNTHETIC_DEMO
2022-04-12,SGP_SIN,MGO,725.2,SYNTHETIC_DEMO
2022-04-12,LKA_CMB,VLSFO,574.99,SYNTHETIC_DEMO
2022-04-12,LKA_CMB,MGO,743.33,SYNTHETIC_DEMO
2022-04-12,ARE_FUJ,VLSFO,555.36,SYNTHETIC_DEMO
2022-04-12,ARE_FUJ,MGO,717.95,SYNTHETIC_DEMO
2022-04-13,SGP_SIN,VLSFO,569.02,SYNTHETIC_DEMO
2022-04-13,SGP_SIN,MGO,719.74,SYNTHETIC_DEMO
2022-04-13,LKA_CMB,VLSFO,583.25,SYNTHETIC_DEMO
2022-04-13,LKA_CMB,MGO,737.73,SYNTHETIC_DEMO
2022-04-13,ARE_FUJ,VLSFO,563.33,SYNTHETIC_DEMO
2022-04-13,ARE_FUJ,MGO,712.54,SYNTHETIC_DEMO
2022-04-14,SGP_SIN,VLSFO,567.69,SYNTHETIC_DEMO
2022-04-14,SGP_SIN,MGO,725.68,SYNTHETIC_DEMO
2022-04-14,LKA_CMB,VLSFO,581.88,SYNTHETIC_DEMO
2022-04-14,LKA_CMB,MGO,743.82,SYNTHETIC_DEMO
2022-04-14,ARE_FUJ,VLSFO,562.01,SYNTHETIC_DEMO
2022-04-14,ARE_FUJ,MGO,718.42,SYNTHETIC_DEMO
2022-04-15,SGP_SIN,VLSFO,562.95,SYNTHETIC_DEMO
2022-04-15,SGP_SIN,MGO,727.67,SYNTHETIC_DEMO
2022-04-15,LKA_CMB,VLSFO,577.02,SYNTHETIC_DEMO
2022-04-15,LKA_CMB,MGO,745.86,SYNTHETIC_DEMO
2022-04-15,ARE_FUJ,VLSFO,557.32,SYNTHETIC_DEMO
2022-04-15,ARE_FUJ,MGO,720.39,SYNTHETIC_DEMO
2022-04-16,SGP_SIN,VLSFO,561.31,SYNTHETIC_DEMO
2022-04-16,SGP_SIN,MGO,712.39,SYNTHETIC_DEMO
2022-04-16,LKA_CMB,VLSFO,575.34,SYNTHETIC_DEMO
2022-04-16,LKA_CMB,MGO,730.2,SYNTHETIC_DEMO
2022-04-16,ARE_FUJ,VLSFO,555.7,SYNTHETIC_DEMO
2022-04-16,ARE_FUJ,MGO,705.27,SYNTHETIC_DEMO
2022-04-17,SGP_SIN,VLSFO,559.62,SYNTHETIC_DEMO
2022-04-17,SGP_SIN,MGO,724.08,SYNTHETIC_DEMO
2022-04-17,LKA_CMB,VLSFO,573.62,SYNTHETIC_DEMO
2022-04-17,LKA_CMB,MGO,742.18,SYNTHETIC_DEMO
2022-04-17,ARE_FUJ,VLSFO,554.03,SYNTHETIC_DEMO
2022-04-17,ARE_FUJ,MGO,716.84,SYNTHETIC_DEMO
2022-04-18,SGP_SIN,VLSFO,552.86,SYNTHETIC_DEMO
2022-04-18,SGP_SIN,MGO,707.36,SYNTHETIC_DEMO
2022-04-18,LKA_CMB,VLSFO,566.68,SYNTHETIC_DEMO
2022-04-18,LKA_CMB,MGO,725.04,SYNTHETIC_DEMO
2022-04-18,ARE_FUJ,VLSFO,547.33,SYNTHETIC_DEMO
2022-04-18,ARE_FUJ,MGO,700.29,SYNTHETIC_DEMO
2022-04-19,SGP_SIN,VLSFO,556.65,SYNTHETIC_DEMO
2022-04-19,SGP_SIN,MGO,716.58,SYNTHETIC_DEMO
2022-04-19,LKA_CMB,VLSFO,570.56,SYNTHETIC_DEMO
2022-04-19,LKA_CMB,MGO,734.5,SYNTHETIC_DEMO
2022-04-19,ARE_FUJ,VLSFO,551.08,SYNTHETIC_DEMO
2022-04-19,ARE_FUJ,MGO,709.42,SYNTHETIC_DEMO
2022-04-20,SGP_SIN,VLSFO,572.23,SYNTHETIC_DEMO
2022-04-20,SGP_SIN,MGO,725.53,SYNTHETIC_DEMO
2022-04-20,LKA_CMB,VLSFO,586.53,SYNTHETIC_DEMO
2022-04-20,LKA_CMB,MGO,743.67,SYNTHETIC_DEMO
2022-04-20,ARE_FUJ,VLSFO,566.5,SYNTHETIC_DEMO
2022-04-20,ARE_FUJ,MGO,718.28,SYNTHETIC_DEMO
2022-04-21,SGP_SIN,VLSFO,570.42,SYNTHETIC_DEMO
2022-04-21,SGP_SIN,MGO,744.52,SYNTHETIC_DEMO
2022-04-21,LKA_CMB,VLSFO,584.68,SYNTHETIC_DEMO
2022-04-21,LKA_CMB,MGO,763.13,SYNTHETIC_DEMO
2022-04-21,ARE_FUJ,VLSFO,564.72,SYNTHETIC_DEMO
2022-04-21,ARE_FUJ,MGO,737.07,SYNTHETIC_DEMO
2022-04-22,SGP_SIN,VLSFO,561.99,SYNTHETIC_DEMO
2022-04-22,SGP_SIN,MGO,718.26,SYNTHETIC_DEMO
2022-04-22,LKA_CMB,VLSFO,576.04,SYNTHETIC_DEMO
2022-04-22,LKA_CMB,MGO,736.22,SYNTHETIC_DEMO
2022-04-22,ARE_FUJ,VLSFO,556.37,SYNTHETIC_DEMO
2022-04-22,ARE_FUJ,MGO,711.08,SYNTHETIC_DEMO
2022-04-23,SGP_SIN,VLSFO,568.84,SYNTHETIC_DEMO
2022-04-23,SGP_SIN,MGO,744.44,SYNTHETIC_DEMO
2022-04-23,LKA_CMB,VLSFO,583.06,SYNTHETIC_DEMO
2022-04-23,LKA_CMB,MGO,763.05,SYNTHETIC_DEMO
2022-04-23,ARE_FUJ,VLSFO,563.15,SYNTHETIC_DEMO
2022-04-23,ARE_FUJ,MGO,736.99,SYNTHETIC_DEMO
2022-04-24,SGP_SIN,VLSFO,565.48,SYNTHETIC_DEMO
2022-04-24,SGP_SIN,MGO,718.9,SYNTHETIC_DEMO
2022-04-24,LKA_CMB,VLSFO,579.62,SYNTHETIC_DEMO
2022-04-24,LKA_CMB,MGO,736.87,SYNTHETIC_DEMO
2022-04-24,ARE_FUJ,VLSFO,559.82,SYNTHETIC_DEMO
2022-04-24,ARE_FUJ,MGO,711.71,SYNTHETIC_DEMO
2022-04-25,SGP_SIN,VLSFO,559.9,SYNTHETIC_DEMO
2022-04-25,SGP_SIN,MGO,715.88,SYNTHETIC_DEMO
2022-04-25,LKA_CMB,VLSFO,573.9,SYNTHETIC_DEMO
2022-04-25,LKA_CMB,MGO,733.78,SYNTHETIC_DEMO
2022-04-25,ARE_FUJ,VLSFO,554.3,SYNTHETIC_DEMO
2022-04-25,ARE_FUJ,MGO,708.73,SYNTHETIC_DEMO
2022-04-26,SGP_SIN,VLSFO,554.81,SYNTHETIC_DEMO
2022-04-26,SGP_SIN,MGO,705.21,SYNTHETIC_DEMO
2022-04-26,LKA_CMB,VLSFO,568.68,SYNTHETIC_DEMO
2022-04-26,LKA_CMB,MGO,722.84,SYNTHETIC_DEMO
2022-04-26,ARE_FUJ,VLSFO,549.26,SYNTHETIC_DEMO
2022-04-26,ARE_FUJ,MGO,698.16,SYNTHETIC_DEMO
2022-04-27,SGP_SIN,VLSFO,558.11,SYNTHETIC_DEMO
2022-04-27,SGP_SIN,MGO,703.34,SYNTHETIC_DEMO
2022-04-27,LKA_CMB,VLSFO,572.07,SYNTHETIC_DEMO
2022-04-27,LKA_CMB,MGO,720.93,SYNTHETIC_DEMO
2022-04-27,ARE_FUJ,VLSFO,552.53,SYNTHETIC_DEMO
2022-04-27,ARE_FUJ,MGO,696.31,SYNTHETIC_DEMO
2022-04-28,SGP_SIN,VLSFO,562.55,SYNTHETIC_DEMO
2022-04-28,SGP_SIN,MGO,722.08,SYNTHETIC_DEMO
2022-04-28,LKA_CMB,VLSFO,576.61,SYNTHETIC_DEMO
2022-04-28,LKA_CMB,MGO,740.13,SYNTHETIC_DEMO
2022-04-28,ARE_FUJ,VLSFO,556.92,SYNTHETIC_DEMO
2022-04-28,ARE_FUJ,MGO,714.85,SYNTHETIC_DEMO
2022-04-29,SGP_SIN,VLSFO,545.06,SYNTHETIC_DEMO
2022-04-29,SGP_SIN,MGO,694.94,SYNTHETIC_DEMO
2022-04-29,LKA_CMB,VLSFO,558.69,SYNTHETIC_DEMO
2022-04-29,LKA_CMB,MGO,712.31,SYNTHETIC_DEMO
2022-04-29,ARE_FUJ,VLSFO,539.61,SYNTHETIC_DEMO
2022-04-29,ARE_FUJ,MGO,687.99,SYNTHETIC_DEMO
2022-04-30,SGP_SIN,VLSFO,557.84,SYNTHETIC_DEMO
2022-04-30,SGP_SIN,MGO,702.41,SYNTHETIC_DEMO
2022-04-30,LKA_CMB,VLSFO,571.78,SYNTHETIC_DEMO
2022-04-30,LKA_CMB,MGO,719.97,SYNTHETIC_DEMO
2022-04-30,ARE_FUJ,VLSFO,552.26,SYNTHETIC_DEMO
2022-04-30,ARE_FUJ,MGO,695.39,SYNTHETIC_DEMO
2022-05-01,SGP_SIN,VLSFO,554.06,SYNTHETIC_DEMO
2022-05-01,SGP_SIN,MGO,724.86,SYNTHETIC_DEMO
2022-05-01,LKA_CMB,VLSFO,567.91,SYNTHETIC_DEMO
2022-05-01,LKA_CMB,MGO,742.98,SYNTHETIC_DEMO
2022-05-01,ARE_FUJ,VLSFO,548.52,SYNTHETIC_DEMO
2022-05-01,ARE_FUJ,MGO,717.61,SYNTHETIC_DEMO
2022-05-02,SGP_SIN,VLSFO,553.64,SYNTHETIC_DEMO
2022-05-02,SGP_SIN,MGO,713.09,SYNTHETIC_DEMO
2022-05-02,LKA_CMB,VLSFO,567.48,SYNTHETIC_DEMO
2022-05-02,LKA_CMB,MGO,730.92,SYNTHETIC_DEMO
2022-05-02,ARE_FUJ,VLSFO,548.1,SYNTHETIC_DEMO
2022-05-02,ARE_FUJ,MGO,705.96,SYNTHETIC_DEMO
2022-05-03,SGP_SIN,VLSFO,549.06,SYNTHETIC_DEMO
2022-05-03,SGP_SIN,MGO,713.1,SYNTHETIC_DEMO
2022-05-03,LKA_CMB,VLSFO,562.79,SYNTHETIC_DEMO
2022-05-03,LKA_CMB,MGO,730.93,SYNTHETIC_DEMO
2022-05-03,ARE_FUJ,VLSFO,543.57,SYNTHETIC_DEMO
2022-05-03,ARE_FUJ,MGO,705.97,SYNTHETIC_DEMO
2022-05-04,SGP_SIN,VLSFO,563.25,SYNTHETIC_DEMO
2022-05-04,SGP_SIN,MGO,709.04,SYNTHETIC_DEMO
2022-05-04,LKA_CMB,VLSFO,577.33,SYNTHETIC_DEMO
2022-05-04,LKA_CMB,MGO,726.76,SYNTHETIC_DEMO
2022-05-04,ARE_FUJ,VLSFO,557.62,SYNTHETIC_DEMO
2022-05-04,ARE_FUJ,MGO,701.95,SYNTHETIC_DEMO
2022-05-05,SGP_SIN,VLSFO,560.11,SYNTHETIC_DEMO
2022-05-05,SGP_SIN,MGO,725.98,SYNTHETIC_DEMO
2022-05-05,LKA_CMB,VLSFO,574.11,SYNTHETIC_DEMO
2022-05-05,LKA_CMB,MGO,744.13,SYNTHETIC_DEMO
2022-05-05,ARE_FUJ,VLSFO,554.51,SYNTHETIC_DEMO
2022-05-05,ARE_FUJ,MGO,718.72,SYNTHETIC_DEMO
2022-05-06,SGP_SIN,VLSFO,558.59,SYNTHETIC_DEMO
2022-05-06,SGP_SIN,MGO,709.79,SYNTHETIC_DEMO
2022-05-06,LKA_CMB,VLSFO,572.55,SYNTHETIC_DEMO
2022-05-06,LKA_CMB,MGO,727.54,SYNTHETIC_DEMO
2022-05-06,ARE_FUJ,VLSFO,553.0,SYNTHETIC_DEMO
2022-05-06,ARE_FUJ,MGO,702.69,SYNTHETIC_DEMO
2022-05-07,SGP_SIN,VLSFO,555.62,SYNTHETIC_DEMO
2022-05-07,SGP_SIN,MGO,717.27,SYNTHETIC_DEMO
2022-05-07,LKA_CMB,VLSFO,569.51,SYNTHETIC_DEMO
2022-05-07,LKA_CMB,MGO,735.2,SYNTHETIC_DEMO
2022-05-07,ARE_FUJ,VLSFO,550.07,SYNTHETIC_DEMO
