date,index_name,value,source
2021-09-11,BCI,2732.7,SYNTHETIC_DEMO
2021-09-11,BPI,1797.6,SYNTHETIC_DEMO
2021-09-11,BSI,1401.7,SYNTHETIC_DEMO
2021-09-11,BHSI,804.7,SYNTHETIC_DEMO
2021-09-12,BDI,1925.4,SYNTHETIC_DEMO
2021-09-12,BCI,2764.8,SYNTHETIC_DEMO
2021-09-12,BPI,1809.1,SYNTHETIC_DEMO
2021-09-12,BSI,1351.9,SYNTHETIC_DEMO
2021-09-12,BHSI,805.8,SYNTHETIC_DEMO
2021-09-13,BDI,1889.3,SYNTHETIC_DEMO
2021-09-13,BCI,2688.8,SYNTHETIC_DEMO
2021-09-13,BPI,1730.0,SYNTHETIC_DEMO
2021-09-13,BSI,1331.3,SYNTHETIC_DEMO
2021-09-13,BHSI,798.6,SYNTHETIC_DEMO
2021-09-14,BDI,1889.9,SYNTHETIC_DEMO
2021-09-14,BCI,2649.2,SYNTHETIC_DEMO
2021-09-14,BPI,1683.5,SYNTHETIC_DEMO
2021-09-14,BSI,1357.9,SYNTHETIC_DEMO
2021-09-14,BHSI,797.7,SYNTHETIC_DEMO
2021-09-15,BDI,1873.0,SYNTHETIC_DEMO
2021-09-15,BCI,2554.7,SYNTHETIC_DEMO
2021-09-15,BPI,1717.5,SYNTHETIC_DEMO
2021-09-15,BSI,1353.0,SYNTHETIC_DEMO
2021-09-15,BHSI,779.1,SYNTHETIC_DEMO
2021-09-16,BDI,1852.8,SYNTHETIC_DEMO
2021-09-16,BCI,2603.3,SYNTHETIC_DEMO
2021-09-16,BPI,1690.8,SYNTHETIC_DEMO
2021-09-16,BSI,1321.0,SYNTHETIC_DEMO
2021-09-16,BHSI,770.0,SYNTHETIC_DEMO
2021-09-17,BDI,1911.6,SYNTHETIC_DEMO
2021-09-17,BCI,2679.7,SYNTHETIC_DEMO
2021-09-17,BPI,1785.2,SYNTHETIC_DEMO
2021-09-17,BSI,1369.6,SYNTHETIC_DEMO
2021-09-17,BHSI,794.4,SYNTHETIC_DEMO
2021-09-18,BDI,1883.0,SYNTHETIC_DEMO
2021-09-18,BCI,2663.2,SYNTHETIC_DEMO
2021-09-18,BPI,1766.8,SYNTHETIC_DEMO
2021-09-18,BSI,1366.1,SYNTHETIC_DEMO
2021-09-18,BHSI,774.3,SYNTHETIC_DEMO
2021-09-19,BDI,1797.2,SYNTHETIC_DEMO
2021-09-19,BCI,2524.4,SYNTHETIC_DEMO
2021-09-19,BPI,1614.9,SYNTHETIC_DEMO
2021-09-19,BSI,1293.6,SYNTHETIC_DEMO
2021-09-19,BHSI,763.9,SYNTHETIC_DEMO
2021-09-20,BDI,1722.4,SYNTHETIC_DEMO
2021-09-20,BCI,2344.5,SYNTHETIC_DEMO
2021-09-20,BPI,1577.1,SYNTHETIC_DEMO
2021-09-20,BSI,1232.2,SYNTHETIC_DEMO
2021-09-20,BHSI,719.8,SYNTHETIC_DEMO
2021-09-21,BDI,1751.8,SYNTHETIC_DEMO
2021-09-21,BCI,2525.0,SYNTHETIC_DEMO
2021-09-21,BPI,1650.9,SYNTHETIC_DEMO
2021-09-21,BSI,1265.1,SYNTHETIC_DEMO
2021-09-21,BHSI,759.4,SYNTHETIC_DEMO
2021-09-22,BDI,1737.8,SYNTHETIC_DEMO
2021-09-22,BCI,2490.1,SYNTHETIC_DEMO
2021-09-22,BPI,1583.6,SYNTHETIC_DEMO
2021-09-22,BSI,1222.2,SYNTHETIC_DEMO
2021-09-22,BHSI,723.6,SYNTHETIC_DEMO
2021-09-23,BDI,1750.3,SYNTHETIC_DEMO
2021-09-23,BCI,2381.5,SYNTHETIC_DEMO
2021-09-23,BPI,1613.6,SYNTHETIC_DEMO
2021-09-23,BSI,1271.0,SYNTHETIC_DEMO
2021-09-23,BHSI,746.1,SYNTHETIC_DEMO
2021-09-24,BDI,1709.9,SYNTHETIC_DEMO
2021-09-24,BCI,2404.7,SYNTHETIC_DEMO
2021-09-24,BPI,1596.5,SYNTHETIC_DEMO
2021-09-24,BSI,1210.2,SYNTHETIC_DEMO
2021-09-24,BHSI,714.5,SYNTHETIC_DEMO
2021-09-25,BDI,1727.3,SYNTHETIC_DEMO
2021-09-25,BCI,2450.1,SYNTHETIC_DEMO
2021-09-25,BPI,1608.7,SYNTHETIC_DEMO
2021-09-25,BSI,1256.4,SYNTHETIC_DEMO
2021-09-25,BHSI,725.4,SYNTHETIC_DEMO
2021-09-26,BDI,1655.2,SYNTHETIC_DEMO
2021-09-26,BCI,2294.9,SYNTHETIC_DEMO
2021-09-26,BPI,1536.6,SYNTHETIC_DEMO
2021-09-26,BSI,1185.3,SYNTHETIC_DEMO
2021-09-26,BHSI,691.4,SYNTHETIC_DEMO
2021-09-27,BDI,1633.6,SYNTHETIC_DEMO
2021-09-27,BCI,2304.5,SYNTHETIC_DEMO
2021-09-27,BPI,1494.1,SYNTHETIC_DEMO
2021-09-27,BSI,1171.5,SYNTHETIC_DEMO
2021-09-27,BHSI,681.5,SYNTHETIC_DEMO
2021-09-28,BDI,1642.9,SYNTHETIC_DEMO
2021-09-28,BCI,2252.7,SYNTHETIC_DEMO
2021-09-28,BPI,1528.4,SYNTHETIC_DEMO
2021-09-28,BSI,1203.9,SYNTHETIC_DEMO
2021-09-28,BHSI,704.4,SYNTHETIC_DEMO
2021-09-29,BDI,1659.2,SYNTHETIC_DEMO
2021-09-29,BCI,2377.2,SYNTHETIC_DEMO
2021-09-29,BPI,1496.6,SYNTHETIC_DEMO
2021-09-29,BSI,1198.8,SYNTHETIC_DEMO
2021-09-29,BHSI,699.3,SYNTHETIC_DEMO
2021-09-30,BDI,1606.1,SYNTHETIC_DEMO
2021-09-30,BCI,2291.6,SYNTHETIC_DEMO
2021-09-30,BPI,1521.2,SYNTHETIC_DEMO
2021-09-30,BSI,1176.5,SYNTHETIC_DEMO
2021-09-30,BHSI,668.3,SYNTHETIC_DEMO
2021-10-01,BDI,1665.6,SYNTHETIC_DEMO
2021-10-01,BCI,2369.9,SYNTHETIC_DEMO
2021-10-01,BPI,1547.2,SYNTHETIC_DEMO
2021-10-01,BSI,1175.3,SYNTHETIC_DEMO
2021-10-01,BHSI,678.8,SYNTHETIC_DEMO
2021-10-02,BDI,1676.2,SYNTHETIC_DEMO
2021-10-02,BCI,2395.4,SYNTHETIC_DEMO
2021-10-02,BPI,1535.5,SYNTHETIC_DEMO
2021-10-02,BSI,1244.2,SYNTHETIC_DEMO
2021-10-02,BHSI,697.8,SYNTHETIC_DEMO
2021-10-03,BDI,1674.7,SYNTHETIC_DEMO
2021-10-03,BCI,2383.3,SYNTHETIC_DEMO
2021-10-03,BPI,1538.2,SYNTHETIC_DEMO
2021-10-03,BSI,1211.0,SYNTHETIC_DEMO
2021-10-03,BHSI,712.7,SYNTHETIC_DEMO
2021-10-04,BDI,1654.3,SYNTHETIC_DEMO
2021-10-04,BCI,2350.6,SYNTHETIC_DEMO
2021-10-04,BPI,1487.9,SYNTHETIC_DEMO
2021-10-04,BSI,1210.3,SYNTHETIC_DEMO
2021-10-04,BHSI,690.3,SYNTHETIC_DEMO
2021-10-05,BDI,1611.0,SYNTHETIC_DEMO
2021-10-05,BCI,2264.7,SYNTHETIC_DEMO
2021-10-05,BPI,1490.4,SYNTHETIC_DEMO
2021-10-05,BSI,1159.7,SYNTHETIC_DEMO
2021-10-05,BHSI,668.4,SYNTHETIC_DEMO
2021-10-06,BDI,1616.0,SYNTHETIC_DEMO
2021-10-06,BCI,2263.9,SYNTHETIC_DEMO
2021-10-06,BPI,1481.3,SYNTHETIC_DEMO
2021-10-06,BSI,1148.8,SYNTHETIC_DEMO
2021-10-06,BHSI,683.5,SYNTHETIC_DEMO
2021-10-07,BDI,1644.1,SYNTHETIC_DEMO
2021-10-07,BCI,2342.9,SYNTHETIC_DEMO
2021-10-07,BPI,1543.4,SYNTHETIC_DEMO
2021-10-07,BSI,1211.2,SYNTHETIC_DEMO
2021-10-07,BHSI,672.6,SYNTHETIC_DEMO
2021-10-08,BDI,1571.9,SYNTHETIC_DEMO
2021-10-08,BCI,2298.0,SYNTHETIC_DEMO
2021-10-08,BPI,1452.3,SYNTHETIC_DEMO
2021-10-08,BSI,1126.5,SYNTHETIC_DEMO
2021-10-08,BHSI,693.4,SYNTHETIC_DEMO
2021-10-09,BDI,1558.0,SYNTHETIC_DEMO
2021-10-09,BCI,2293.7,SYNTHETIC_DEMO
2021-10-09,BPI,1429.9,SYNTHETIC_DEMO
2021-10-09,BSI,1121.0,SYNTHETIC_DEMO
2021-10-09,BHSI,675.4,SYNTHETIC_DEMO
2021-10-10,BDI,1556.1,SYNTHETIC_DEMO
2021-10-10,BCI,2152.6,SYNTHETIC_DEMO
2021-10-10,BPI,1462.9,SYNTHETIC_DEMO
2021-10-10,BSI,1124.9,SYNTHETIC_DEMO
2021-10-10,BHSI,664.2,SYNTHETIC_DEMO
2021-10-11,BDI,1599.5,SYNTHETIC_DEMO
2021-10-11,BCI,2214.1,SYNTHETIC_DEMO
2021-10-11,BPI,1473.0,SYNTHETIC_DEMO
2021-10-11,BSI,1175.7,SYNTHETIC_DEMO
2021-10-11,BHSI,677.9,SYNTHETIC_DEMO
2021-10-12,BDI,1612.7,SYNTHETIC_DEMO
2021-10-12,BCI,2215.0,SYNTHETIC_DEMO
2021-10-12,BPI,1488.9,SYNTHETIC_DEMO
2021-10-12,BSI,1169.7,SYNTHETIC_DEMO
2021-10-12,BHSI,660.7,SYNTHETIC_DEMO
2021-10-13,BDI,1639.8,SYNTHETIC_DEMO
2021-10-13,BCI,2306.0,SYNTHETIC_DEMO
2021-10-13,BPI,1502.5,SYNTHETIC_DEMO
2021-10-13,BSI,1180.9,SYNTHETIC_DEMO
2021-10-13,BHSI,666.9,SYNTHETIC_DEMO
2021-10-14,BDI,1639.6,SYNTHETIC_DEMO
2021-10-14,BCI,2257.8,SYNTHETIC_DEMO
2021-10-14,BPI,1496.8,SYNTHETIC_DEMO
2021-10-14,BSI,1204.8,SYNTHETIC_DEMO
2021-10-14,BHSI,690.8,SYNTHETIC_DEMO
2021-10-15,BDI,1639.4,SYNTHETIC_DEMO
2021-10-15,BCI,2306.3,SYNTHETIC_DEMO
2021-10-15,BPI,1498.3,SYNTHETIC_DEMO
2021-10-15,BSI,1151.9,SYNTHETIC_DEMO
2021-10-15,BHSI,704.7,SYNTHETIC_DEMO
2021-10-16,BDI,1631.5,SYNTHETIC_DEMO
2021-10-16,BCI,2302.5,SYNTHETIC_DEMO
2021-10-16,BPI,1504.8,SYNTHETIC_DEMO
2021-10-16,BSI,1178.8,SYNTHETIC_DEMO
2021-10-16,BHSI,684.0,SYNTHETIC_DEMO
2021-10-17,BDI,1619.8,SYNTHETIC_DEMO
2021-10-17,BCI,2381.4,SYNTHETIC_DEMO
2021-10-17,BPI,1546.4,SYNTHETIC_DEMO
2021-10-17,BSI,1151.5,SYNTHETIC_DEMO
2021-10-17,BHSI,672.2,SYNTHETIC_DEMO
2021-10-18,BDI,1562.0,SYNTHETIC_DEMO
2021-10-18,BCI,2260.8,SYNTHETIC_DEMO
2021-10-18,BPI,1426.7,SYNTHETIC_DEMO
2021-10-18,BSI,1096.3,SYNTHETIC_DEMO
2021-10-18,BHSI,652.4,SYNTHETIC_DEMO
2021-10-19,BDI,1558.7,SYNTHETIC_DEMO
2021-10-19,BCI,2225.6,SYNTHETIC_DEMO
2021-10-19,BPI,1422.6,SYNTHETIC_DEMO
2021-10-19,BSI,1138.3,SYNTHETIC_DEMO
2021-10-19,BHSI,647.3,SYNTHETIC_DEMO
2021-10-20,BDI,1584.6,SYNTHETIC_DEMO
2021-10-20,BCI,2307.4,SYNTHETIC_DEMO
2021-10-20,BPI,1453.5,SYNTHETIC_DEMO
2021-10-20,BSI,1107.1,SYNTHETIC_DEMO
2021-10-20,BHSI,675.9,SYNTHETIC_DEMO
2021-10-21,BDI,1564.4,SYNTHETIC_DEMO
2021-10-21,BCI,2199.1,SYNTHETIC_DEMO
2021-10-21,BPI,1456.3,SYNTHETIC_DEMO
2021-10-21,BSI,1114.8,SYNTHETIC_DEMO
2021-10-21,BHSI,645.1,SYNTHETIC_DEMO
2021-10-22,BDI,1541.3,SYNTHETIC_DEMO
2021-10-22,BCI,2087.5,SYNTHETIC_DEMO
2021-10-22,BPI,1405.7,SYNTHETIC_DEMO
2021-10-22,BSI,1071.5,SYNTHETIC_DEMO
2021-10-22,BHSI,652.1,SYNTHETIC_DEMO
2021-10-23,BDI,1584.3,SYNTHETIC_DEMO
2021-10-23,BCI,2283.9,SYNTHETIC_DEMO
2021-10-23,BPI,1469.3,SYNTHETIC_DEMO
2021-10-23,BSI,1118.4,SYNTHETIC_DEMO
2021-10-23,BHSI,664.3,SYNTHETIC_DEMO
2021-10-24,BDI,1611.0,SYNTHETIC_DEMO
2021-10-24,BCI,2261.5,SYNTHETIC_DEMO
2021-10-24,BPI,1477.4,SYNTHETIC_DEMO
2021-10-24,BSI,1154.0,SYNTHETIC_DEMO
2021-10-24,BHSI,708.8,SYNTHETIC_DEMO
2021-10-25,BDI,1626.2,SYNTHETIC_DEMO
2021-10-25,BCI,2327.8,SYNTHETIC_DEMO
2021-10-25,BPI,1485.1,SYNTHETIC_DEMO
2021-10-25,BSI,1161.6,SYNTHETIC_DEMO
2021-10-25,BHSI,673.3,SYNTHETIC_DEMO
2021-10-26,BDI,1573.4,SYNTHETIC_DEMO
2021-10-26,BCI,2213.2,SYNTHETIC_DEMO
2021-10-26,BPI,1449.9,SYNTHETIC_DEMO
2021-10-26,BSI,1150.6,SYNTHETIC_DEMO
2021-10-26,BHSI,660.3,SYNTHETIC_DEMO
2021-10-27,BDI,1598.3,SYNTHETIC_DEMO
2021-10-27,BCI,2268.2,SYNTHETIC_DEMO
2021-10-27,BPI,1455.2,SYNTHETIC_DEMO
2021-10-27,BSI,1206.3,SYNTHETIC_DEMO
2021-10-27,BHSI,688.4,SYNTHETIC_DEMO
2021-10-28,BDI,1560.2,SYNTHETIC_DEMO
2021-10-28,BCI,2213.5,SYNTHETIC_DEMO
2021-10-28,BPI,1437.8,SYNTHETIC_DEMO
2021-10-28,BSI,1089.9,SYNTHETIC_DEMO
2021-10-28,BHSI,636.8,SYNTHETIC_DEMO
2021-10-29,BDI,1522.7,SYNTHETIC_DEMO
2021-10-29,BCI,2272.4,SYNTHETIC_DEMO
2021-10-29,BPI,1393.8,SYNTHETIC_DEMO
2021-10-29,BSI,1083.6,SYNTHETIC_DEMO
2021-10-29,BHSI,657.5,SYNTHETIC_DEMO
2021-10-30,BDI,1533.7,SYNTHETIC_DEMO
2021-10-30,BCI,2075.0,SYNTHETIC_DEMO
2021-10-30,BPI,1421.0,SYNTHETIC_DEMO
2021-10-30,BSI,1090.1,SYNTHETIC_DEMO
2021-10-30,BHSI,632.1,SYNTHETIC_DEMO
2021-10-31,BDI,1533.0,SYNTHETIC_DEMO
2021-10-31,BCI,2293.4,SYNTHETIC_DEMO
2021-10-31,BPI,1400.3,SYNTHETIC_DEMO
2021-10-31,BSI,1093.1,SYNTHETIC_DEMO
2021-10-31,BHSI,632.5,SYNTHETIC_DEMO
2021-11-01,BDI,1535.0,SYNTHETIC_DEMO
2021-11-01,BCI,2054.3,SYNTHETIC_DEMO
2021-11-01,BPI,1467.0,SYNTHETIC_DEMO
2021-11-01,BSI,1130.5,SYNTHETIC_DEMO
2021-11-01,BHSI,657.7,SYNTHETIC_DEMO
2021-11-02,BDI,1527.6,SYNTHETIC_DEMO
2021-11-02,BCI,2185.5,SYNTHETIC_DEMO
2021-11-02,BPI,1350.6,SYNTHETIC_DEMO
2021-11-02,BSI,1099.9,SYNTHETIC_DEMO
2021-11-02,BHSI,636.7,SYNTHETIC_DEMO
2021-11-03,BDI,1550.5,SYNTHETIC_DEMO
2021-11-03,BCI,2261.0,SYNTHETIC_DEMO
2021-11-03,BPI,1451.0,SYNTHETIC_DEMO
2021-11-03,BSI,1128.2,SYNTHETIC_DEMO
2021-11-03,BHSI,656.6,SYNTHETIC_DEMO
2021-11-04,BDI,1531.9,SYNTHETIC_DEMO
2021-11-04,BCI,2187.3,SYNTHETIC_DEMO
2021-11-04,BPI,1393.6,SYNTHETIC_DEMO
2021-11-04,BSI,1084.6,SYNTHETIC_DEMO
2021-11-04,BHSI,645.0,SYNTHETIC_DEMO
2021-11-05,BDI,1499.0,SYNTHETIC_DEMO
2021-11-05,BCI,2242.7,SYNTHETIC_DEMO
2021-11-05,BPI,1379.9,SYNTHETIC_DEMO
2021-11-05,BSI,1043.4,SYNTHETIC_DEMO
2021-11-05,BHSI,647.8,SYNTHETIC_DEMO
2021-11-06,BDI,1472.5,SYNTHETIC_DEMO
2021-11-06,BCI,2053.6,SYNTHETIC_DEMO
2021-11-06,BPI,1358.3,SYNTHETIC_DEMO
2021-11-06,BSI,1083.1,SYNTHETIC_DEMO
2021-11-06,BHSI,599.7,SYNTHETIC_DEMO
2021-11-07,BDI,1516.7,SYNTHETIC_DEMO
2021-11-07,BCI,2119.8,SYNTHETIC_DEMO
2021-11-07,BPI,1408.0,SYNTHETIC_DEMO
2021-11-07,BSI,1125.8,SYNTHETIC_DEMO
2021-11-07,BHSI,634.9,SYNTHETIC_DEMO
2021-11-08,BDI,1508.0,SYNTHETIC_DEMO
2021-11-08,BCI,2134.7,SYNTHETIC_DEMO
2021-11-08,BPI,1411.9,SYNTHETIC_DEMO
2021-11-08,BSI,1083.1,SYNTHETIC_DEMO
2021-11-08,BHSI,630.0,SYNTHETIC_DEMO
2021-11-09,BDI,1538.9,SYNTHETIC_DEMO
2021-11-09,BCI,2302.8,SYNTHETIC_DEMO
2021-11-09,BPI,1404.6,SYNTHETIC_DEMO
2021-11-09,BSI,1124.8,SYNTHETIC_DEMO
2021-11-09,BHSI,654.6,SYNTHETIC_DEMO
2021-11-10,BDI,1525.4,SYNTHETIC_DEMO
2021-11-10,BCI,2177.0,SYNTHETIC_DEMO
2021-11-10,BPI,1394.5,SYNTHETIC_DEMO
2021-11-10,BSI,1110.8,SYNTHETIC_DEMO
2021-11-10,BHSI,648.6,SYNTHETIC_DEMO
2021-11-11,BDI,1500.7,SYNTHETIC_DEMO
2021-11-11,BCI,2176.8,SYNTHETIC_DEMO
2021-11-11,BPI,1359.5,SYNTHETIC_DEMO
2021-11-11,BSI,1095.7,SYNTHETIC_DEMO
2021-11-11,BHSI,626.7,SYNTHETIC_DEMO
2021-11-12,BDI,1519.9,SYNTHETIC_DEMO
2021-11-12,BCI,2037.3,SYNTHETIC_DEMO
2021-11-12,BPI,1436.2,SYNTHETIC_DEMO
2021-11-12,BSI,1081.2,SYNTHETIC_DEMO
2021-11-12,BHSI,645.5,SYNTHETIC_DEMO
2021-11-13,BDI,1546.2,SYNTHETIC_DEMO
2021-11-13,BCI,2318.9,SYNTHETIC_DEMO
2021-11-13,BPI,1397.2,SYNTHETIC_DEMO
2021-11-13,BSI,1144.4,SYNTHETIC_DEMO
2021-11-13,BHSI,666.8,SYNTHETIC_DEMO
2021-11-14,BDI,1525.1,SYNTHETIC_DEMO
2021-11-14,BCI,2142.9,SYNTHETIC_DEMO
2021-11-14,BPI,1422.3,SYNTHETIC_DEMO
2021-11-14,BSI,1099.0,SYNTHETIC_DEMO
2021-11-14,BHSI,637.9,SYNTHETIC_DEMO
2021-11-15,BDI,1558.7,SYNTHETIC_DEMO
2021-11-15,BCI,2177.9,SYNTHETIC_DEMO
2021-11-15,BPI,1410.1,SYNTHETIC_DEMO
2021-11-15,BSI,1130.7,SYNTHETIC_DEMO
2021-11-15,BHSI,657.9,SYNTHETIC_DEMO
2021-11-16,BDI,1567.2,SYNTHETIC_DEMO
2021-11-16,BCI,2203.0,SYNTHETIC_DEMO
2021-11-16,BPI,1445.4,SYNTHETIC_DEMO
2021-11-16,BSI,1127.9,SYNTHETIC_DEMO
2021-11-16,BHSI,664.5,SYNTHETIC_DEMO
2021-11-17,BDI,1550.5,SYNTHETIC_DEMO
2021-11-17,BCI,2221.8,SYNTHETIC_DEMO
2021-11-17,BPI,1396.6,SYNTHETIC_DEMO
2021-11-17,BSI,1104.3,SYNTHETIC_DEMO
2021-11-17,BHSI,662.9,SYNTHETIC_DEMO
2021-11-18,BDI,1553.7,SYNTHETIC_DEMO
2021-11-18,BCI,2144.4,SYNTHETIC_DEMO
2021-11-18,BPI,1400.9,SYNTHETIC_DEMO
2021-11-18,BSI,1110.7,SYNTHETIC_DEMO
2021-11-18,BHSI,673.6,SYNTHETIC_DEMO
2021-11-19,BDI,1528.1,SYNTHETIC_DEMO
2021-11-19,BCI,2128.7,SYNTHETIC_DEMO
2021-11-19,BPI,1454.6,SYNTHETIC_DEMO
2021-11-19,BSI,1149.2,SYNTHETIC_DEMO
2021-11-19,BHSI,640.6,SYNTHETIC_DEMO
2021-11-20,BDI,1502.9,SYNTHETIC_DEMO
2021-11-20,BCI,2149.7,SYNTHETIC_DEMO
2021-11-20,BPI,1399.4,SYNTHETIC_DEMO
2021-11-20,BSI,1076.3,SYNTHETIC_DEMO
2021-11-20,BHSI,636.9,SYNTHETIC_DEMO
2021-11-21,BDI,1556.1,SYNTHETIC_DEMO
2021-11-21,BCI,2154.6,SYNTHETIC_DEMO
2021-11-21,BPI,1421.9,SYNTHETIC_DEMO
2021-11-21,BSI,1125.5,SYNTHETIC_DEMO
2021-11-21,BHSI,654.5,SYNTHETIC_DEMO
2021-11-22,BDI,1606.4,SYNTHETIC_DEMO
2021-11-22,BCI,2266.0,SYNTHETIC_DEMO
2021-11-22,BPI,1503.6,SYNTHETIC_DEMO
2021-11-22,BSI,1148.2,SYNTHETIC_DEMO
2021-11-22,BHSI,658.3,SYNTHETIC_DEMO
2021-11-23,BDI,1626.7,SYNTHETIC_DEMO
2021-11-23,BCI,2305.7,SYNTHETIC_DEMO
2021-11-23,BPI,1530.1,SYNTHETIC_DEMO
2021-11-23,BSI,1180.5,SYNTHETIC_DEMO
2021-11-23,BHSI,689.9,SYNTHETIC_DEMO
2021-11-24,BDI,1624.5,SYNTHETIC_DEMO
2021-11-24,BCI,2351.2,SYNTHETIC_DEMO
2021-11-24,BPI,1522.2,SYNTHETIC_DEMO
2021-11-24,BSI,1179.0,SYNTHETIC_DEMO
2021-11-24,BHSI,668.7,SYNTHETIC_DEMO
2021-11-25,BDI,1615.4,SYNTHETIC_DEMO
2021-11-25,BCI,2284.6,SYNTHETIC_DEMO
2021-11-25,BPI,1482.3,SYNTHETIC_DEMO
2021-11-25,BSI,1160.0,SYNTHETIC_DEMO
2021-11-25,BHSI,672.6,SYNTHETIC_DEMO
2021-11-26,BDI,1627.7,SYNTHETIC_DEMO
2021-11-26,BCI,2278.6,SYNTHETIC_DEMO
2021-11-26,BPI,1482.7,SYNTHETIC_DEMO
2021-11-26,BSI,1143.4,SYNTHETIC_DEMO
2021-11-26,BHSI,670.2,SYNTHETIC_DEMO
2021-11-27,BDI,1619.7,SYNTHETIC_DEMO
2021-11-27,BCI,2315.0,SYNTHETIC_DEMO
2021-11-27,BPI,1502.9,SYNTHETIC_DEMO
2021-11-27,BSI,1176.8,SYNTHETIC_DEMO
2021-11-27,BHSI,675.7,SYNTHETIC_DEMO
2021-11-28,BDI,1605.8,SYNTHETIC_DEMO
2021-11-28,BCI,2250.6,SYNTHETIC_DEMO
2021-11-28,BPI,1457.8,SYNTHETIC_DEMO
2021-11-28,BSI,1177.9,SYNTHETIC_DEMO
2021-11-28,BHSI,644.4,SYNTHETIC_DEMO
2021-11-29,BDI,1562.7,SYNTHETIC_DEMO
2021-11-29,BCI,2250.4,SYNTHETIC_DEMO
2021-11-29,BPI,1416.6,SYNTHETIC_DEMO
2021-11-29,BSI,1115.6,SYNTHETIC_DEMO
2021-11-29,BHSI,658.3,SYNTHETIC_DEMO
2021-11-30,BDI,1569.6,SYNTHETIC_DEMO
2021-11-30,BCI,2184.0,SYNTHETIC_DEMO
2021-11-30,BPI,1477.5,SYNTHETIC_DEMO
2021-11-30,BSI,1127.9,SYNTHETIC_DEMO
2021-11-30,BHSI,644.7,SYNTHETIC_DEMO
2021-12-01,BDI,1584.1,SYNTHETIC_DEMO
2021-12-01,BCI,2242.7,SYNTHETIC_DEMO
2021-12-01,BPI,1416.3,SYNTHETIC_DEMO
2021-12-01,BSI,1111.1,SYNTHETIC_DEMO
2021-12-01,BHSI,657.7,SYNTHETIC_DEMO
2021-12-02,BDI,1554.2,SYNTHETIC_DEMO
2021-12-02,BCI,2221.9,SYNTHETIC_DEMO
2021-12-02,BPI,1474.1,SYNTHETIC_DEMO
2021-12-02,BSI,1093.9,SYNTHETIC_DEMO
2021-12-02,BHSI,645.1,SYNTHETIC_DEMO
2021-12-03,BDI,1568.8,SYNTHETIC_DEMO
2021-12-03,BCI,2237.7,SYNTHETIC_DEMO
2021-12-03,BPI,1436.9,SYNTHETIC_DEMO
2021-12-03,BSI,1105.8,SYNTHETIC_DEMO
2021-12-03,BHSI,657.8,SYNTHETIC_DEMO
2021-12-04,BDI,1636.6,SYNTHETIC_DEMO
2021-12-04,BCI,2309.4,SYNTHETIC_DEMO
2021-12-04,BPI,1536.5,SYNTHETIC_DEMO
2021-12-04,BSI,1174.5,SYNTHETIC_DEMO
2021-12-04,BHSI,701.7,SYNTHETIC_DEMO
2021-12-05,BDI,1632.7,SYNTHETIC_DEMO
2021-12-05,BCI,2339.3,SYNTHETIC_DEMO
2021-12-05,BPI,1510.8,SYNTHETIC_DEMO
2021-12-05,BSI,1173.2,SYNTHETIC_DEMO
2021-12-05,BHSI,691.3,SYNTHETIC_DEMO
2021-12-06,BDI,1597.2,SYNTHETIC_DEMO
2021-12-06,BCI,2371.9,SYNTHETIC_DEMO
2021-12-06,BPI,1478.8,SYNTHETIC_DEMO
2021-12-06,BSI,1139.3,SYNTHETIC_DEMO
2021-12-06,BHSI,670.1,SYNTHETIC_DEMO
2021-12-07,BDI,1603.6,SYNTHETIC_DEMO
2021-12-07,BCI,2278.9,SYNTHETIC_DEMO
2021-12-07,BPI,1489.8,SYNTHETIC_DEMO
2021-12-07,BSI,1133.3,SYNTHETIC_DEMO
2021-12-07,BHSI,673.8,SYNTHETIC_DEMO
2021-12-08,BDI,1613.2,SYNTHETIC_DEMO
2021-12-08,BCI,2262.5,SYNTHETIC_DEMO
2021-12-08,BPI,1476.5,SYNTHETIC_DEMO
2021-12-08,BSI,1139.5,SYNTHETIC_DEMO
2021-12-08,BHSI,672.9,SYNTHETIC_DEMO
2021-12-09,BDI,1628.7,SYNTHETIC_DEMO
2021-12-09,BCI,2274.9,SYNTHETIC_DEMO
2021-12-09,BPI,1504.4,SYNTHETIC_DEMO
2021-12-09,BSI,1150.8,SYNTHETIC_DEMO
2021-12-09,BHSI,672.9,SYNTHETIC_DEMO
2021-12-10,BDI,1618.6,SYNTHETIC_DEMO
2021-12-10,BCI,2300.0,SYNTHETIC_DEMO
2021-12-10,BPI,1469.5,SYNTHETIC_DEMO
2021-12-10,BSI,1160.6,SYNTHETIC_DEMO
2021-12-10,BHSI,689.6,SYNTHETIC_DEMO
2021-12-11,BDI,1614.6,SYNTHETIC_DEMO
2021-12-11,BCI,2283.2,SYNTHETIC_DEMO
2021-12-11,BPI,1515.8,SYNTHETIC_DEMO
2021-12-11,BSI,1150.8,SYNTHETIC_DEMO
2021-12-11,BHSI,688.9,SYNTHETIC_DEMO
2021-12-12,BDI,1581.4,SYNTHETIC_DEMO
2021-12-12,BCI,2300.2,SYNTHETIC_DEMO
2021-12-12,BPI,1422.0,SYNTHETIC_DEMO
2021-12-12,BSI,1134.3,SYNTHETIC_DEMO
2021-12-12,BHSI,685.7,SYNTHETIC_DEMO
2021-12-13,BDI,1597.6,SYNTHETIC_DEMO
2021-12-13,BCI,2170.0,SYNTHETIC_DEMO
